Date,MSCI World Index TR,Barclays Global Aggregate Bond Index TR,Bloomberg Commodity Index TR,S&P 500 Total Return Index,MSCI World Index TR Return,Barclays Global Aggregate Bond Index TR Return,Bloomberg Commodity Index TR Return,S&P 500 Total Return Index Return
2017-09-23,5597.904,482.7848,172.638,4853.2,0.00000,0.00000,0.00000,0.00000
2017-09-24,5597.904,482.7848,172.638,4853.2,0.00000,0.00000,0.00000,0.00000
2017-09-25,5582.668,482.5304,173.6103,4842.41,-0.00272,-0.00053,0.00563,-0.00222
2017-09-26,5566.505,480.5813,172.5105,4843.14,-0.00290,-0.00404,-0.00633,0.00015
2017-09-27,5583.17,478.4765,172.6232,4862.93,0.00299,-0.00438,0.00065,0.00409
2017-09-28,5596.153,478.8218,172.2165,4869.81,0.00233,0.00072,-0.00236,0.00141
2017-09-29,5619.234,479.5665,171.8648,4887.97,0.00412,0.00156,-0.00204,0.00373
2017-09-30,5619.234,479.5665,171.8648,4887.97,0.00000,0.00000,0.00000,0.00000
2017-10-01,5619.234,479.5665,171.8648,4887.97,0.00000,0.00000,0.00000,0.00000
2017-10-02,5630.922,478.2394,170.3471,4906.92,0.00208,-0.00277,-0.00883,0.00388
2017-10-03,5644.948,478.2844,170.4179,4917.73,0.00249,0.00009,0.00042,0.00220
2017-10-04,5648.79,478.6356,170.8652,4924.19,0.00068,0.00073,0.00262,0.00131
2017-10-05,5664.091,477.6643,172.149,4952.85,0.00271,-0.00203,0.00751,0.00582
2017-10-06,5658.907,477.1737,170.8126,4949.09,-0.00092,-0.00103,-0.00776,-0.00076
2017-10-07,5658.907,477.1737,170.8126,4949.09,0.00000,0.00000,0.00000,0.00000
2017-10-08,5658.907,477.1737,170.8126,4949.09,0.00000,0.00000,0.00000,0.00000
2017-10-09,5656.373,477.6662,171.1152,4940.16,-0.00045,0.00103,0.00177,-0.00180
2017-10-10,5680.144,479.6054,172.6544,4951.77,0.00420,0.00406,0.00900,0.00235
2017-10-11,5688.659,479.617,172.5568,4960.79,0.00150,0.00002,-0.00057,0.00182
2017-10-12,5686.688,480.067,173.2948,4952.85,-0.00035,0.00094,0.00428,-0.00160
2017-10-13,5698.995,481.4125,174.8566,4957.27,0.00216,0.00280,0.00901,0.00089
2017-10-14,5698.995,481.4125,174.8566,4957.27,0.00000,0.00000,0.00000,0.00000
2017-10-15,5698.995,481.4125,174.8566,4957.27,0.00000,0.00000,0.00000,0.00000
2017-10-16,5704.327,481.091,175.0756,4966.05,0.00094,-0.00067,0.00125,0.00177
2017-10-17,5697.242,480.1354,174.045,4969.38,-0.00124,-0.00199,-0.00589,0.00067
2017-10-18,5705.985,479.3782,173.6902,4973.28,0.00153,-0.00158,-0.00204,0.00078
2017-10-19,5714.276,480.9336,173.867,4975.32,0.00145,0.00324,0.00102,0.00041
2017-10-20,5720.907,478.2015,173.6191,5001.11,0.00116,-0.00568,-0.00143,0.00518
2017-10-21,5720.907,478.2015,173.6191,5001.11,0.00000,0.00000,0.00000,0.00000
2017-10-22,5720.907,478.2015,173.6191,5001.11,0.00000,0.00000,0.00000,0.00000
2017-10-23,5705.484,477.9781,174.3328,4981.37,-0.00270,-0.00047,0.00411,-0.00395
2017-10-24,5709.266,477.148,175.2117,4989.56,0.00066,-0.00174,0.00504,0.00164
2017-10-25,5687.174,477.4239,174.9125,4966.29,-0.00387,0.00058,-0.00171,-0.00466
2017-10-26,5693.502,476.0441,174.9675,4972.6,0.00111,-0.00289,0.00031,0.00127
2017-10-27,5718.679,475.3124,174.8708,5012.75,0.00442,-0.00154,-0.00055,0.00807
2017-10-28,5718.679,475.3124,174.8708,5012.75,0.00000,0.00000,0.00000,0.00000
2017-10-29,5718.679,475.3124,174.8708,5012.75,0.00000,0.00000,0.00000,0.00000
2017-10-30,5718.898,477.5862,175.4625,4997.15,0.00004,0.00478,0.00338,-0.00311
2017-10-31,5725.429,477.752,175.5502,5002.03,0.00114,0.00035,0.00050,0.00098
2017-11-01,5737.748,477.1207,176.2685,5009.99,0.00215,-0.00132,0.00409,0.00159
2017-11-02,5744.033,478.204,176.588,5011.48,0.00110,0.00227,0.00181,0.00030
2017-11-03,5750.529,477.3245,176.9714,5027.49,0.00113,-0.00184,0.00217,0.00319
2017-11-04,5750.529,477.3245,176.9714,5027.49,0.00000,0.00000,0.00000,0.00000
2017-11-05,5750.529,477.3245,176.9714,5027.49,0.00000,0.00000,0.00000,0.00000
2017-11-06,5754.478,477.8821,179.5888,5034.3,0.00069,0.00117,0.01479,0.00135
2017-11-07,5754.568,478.1868,178.3399,5033.38,0.00002,0.00064,-0.00695,-0.00018
2017-11-08,5765.678,478.427,178.56,5040.74,0.00193,0.00050,0.00123,0.00146
2017-11-09,5743.572,478.0005,178.1858,5023.01,-0.00383,-0.00089,-0.00210,-0.00352
2017-11-10,5738.498,477.6617,177.833,5020.31,-0.00088,-0.00071,-0.00198,-0.00054
2017-11-11,5738.498,477.6617,177.833,5020.31,0.00000,0.00000,0.00000,0.00000
2017-11-12,5738.498,477.6617,177.833,5020.31,0.00000,0.00000,0.00000,0.00000
2017-11-13,5726.548,477.1835,177.6926,5025.36,-0.00208,-0.00100,-0.00079,0.00101
2017-11-14,5716.383,478.4154,175.5733,5014.53,-0.00178,0.00258,-0.01193,-0.00216
2017-11-15,5686.407,479.8691,175.2542,4987.96,-0.00524,0.00304,-0.00182,-0.00530
2017-11-16,5729.42,479.6962,174.5724,5030.48,0.00756,-0.00036,-0.00389,0.00852
2017-11-17,5722.125,480.3809,176.8249,5017.45,-0.00127,0.00143,0.01290,-0.00259
2017-11-18,5722.125,480.3809,176.8249,5017.45,0.00000,0.00000,0.00000,0.00000
2017-11-19,5722.125,480.3809,176.8249,5017.45,0.00000,0.00000,0.00000,0.00000
2017-11-20,5729.553,480.1205,175.6763,5024.01,0.00130,-0.00054,-0.00650,0.00131
2017-11-21,5761.862,480.3637,176.2537,5056.95,0.00564,0.00051,0.00329,0.00656
2017-11-22,5770.287,482.4124,177.4149,5053.6,0.00146,0.00426,0.00659,-0.00066
2017-11-23,5779.757,483.4522,177.4149,5053.6,0.00164,0.00216,0.00000,0.00000
2017-11-24,5797.498,484.1248,177.3454,5064.23,0.00307,0.00139,-0.00039,0.00210
2017-11-25,5797.498,484.1248,177.3454,5064.23,0.00000,0.00000,0.00000,0.00000
2017-11-26,5797.498,484.1248,177.3454,5064.23,0.00000,0.00000,0.00000,0.00000
2017-11-27,5787.147,484.4231,177.1678,5062.85,-0.00179,0.00062,-0.00100,-0.00027
2017-11-28,5817.638,483.3671,176.8105,5112.91,0.00527,-0.00218,-0.00202,0.00989
2017-11-29,5817.088,482.2822,176.2337,5111.68,-0.00009,-0.00224,-0.00326,-0.00024
2017-11-30,5849.485,483.0576,174.7404,5155.44,0.00557,0.00161,-0.00847,0.00856
2017-12-01,5827.099,483.1435,176.329,5145.21,-0.00383,0.00018,0.00909,-0.00198
2017-12-02,5827.099,483.1435,176.329,5145.21,0.00000,0.00000,0.00000,0.00000
2017-12-03,5827.099,483.1435,176.329,5145.21,0.00000,0.00000,0.00000,0.00000
2017-12-04,5828.915,482.5219,174.8508,5139.91,0.00031,-0.00129,-0.00838,-0.00103
2017-12-05,5811.304,482.6474,173.3984,5120.92,-0.00302,0.00026,-0.00831,-0.00369
2017-12-06,5796.131,482.8203,171.5237,5120.46,-0.00261,0.00036,-0.01081,-0.00009
2017-12-07,5811.739,481.9914,170.9061,5136.37,0.00269,-0.00172,-0.00360,0.00311
2017-12-08,5839.851,480.852,171.3391,5165.19,0.00484,-0.00236,0.00253,0.00561
2017-12-09,5839.851,480.852,171.3391,5165.19,0.00000,0.00000,0.00000,0.00000
2017-12-10,5839.851,480.852,171.3391,5165.19,0.00000,0.00000,0.00000,0.00000
2017-12-11,5861.813,481.6414,171.7806,5181.75,0.00376,0.00164,0.00258,0.00321
2017-12-12,5868.207,480.3093,170.1751,5189.96,0.00109,-0.00277,-0.00935,0.00158
2017-12-13,5870.918,481.8168,170.2634,5187.68,0.00046,0.00314,0.00052,-0.00044
2017-12-14,5852.251,482.7336,171.0226,5167.45,-0.00318,0.00190,0.00446,-0.00390
2017-12-15,5874.897,482.5277,171.4686,5214.1,0.00387,-0.00043,0.00261,0.00903
2017-12-16,5874.897,482.5277,171.4686,5214.1,0.00000,0.00000,0.00000,0.00000
2017-12-17,5874.897,482.5277,171.4686,5214.1,0.00000,0.00000,0.00000,0.00000
2017-12-18,5927.186,483.1712,172.3392,5242.28,0.00890,0.00133,0.00508,0.00540
2017-12-19,5905.773,481.0877,172.5786,5225.43,-0.00361,-0.00431,0.00139,-0.00321
2017-12-20,5903.597,480.8781,173.5388,5221.79,-0.00037,-0.00044,0.00556,-0.00070
2017-12-21,5918.649,480.6802,174.0042,5232.16,0.00255,-0.00041,0.00268,0.00199
2017-12-22,5915.343,480.5906,174.9659,5229.79,-0.00056,-0.00019,0.00553,-0.00045
2017-12-23,5915.343,480.5906,174.9659,5229.79,0.00000,0.00000,0.00000,0.00000
2017-12-24,5915.343,480.5906,174.9659,5229.79,0.00000,0.00000,0.00000,0.00000
2017-12-25,5916.333,480.6388,174.9659,5229.79,0.00017,0.00010,0.00000,0.00000
2017-12-26,5914.671,481.0666,177.0043,5224.51,-0.00028,0.00089,0.01165,-0.00101
2017-12-27,5926.43,482.7924,177.7143,5229.01,0.00199,0.00359,0.00401,0.00086
2017-12-28,5938.055,483.3046,178.992,5239.59,0.00196,0.00106,0.00719,0.00202
2017-12-29,5928.591,484.7313,179.9572,5212.76,-0.00159,0.00295,0.00539,-0.00512
2017-12-30,5928.591,484.7313,179.9572,5212.76,0.00000,0.00000,0.00000,0.00000
2017-12-31,5928.591,484.7313,179.9572,5212.76,0.00000,0.00000,0.00000,0.00000
2018-01-01,5928.654,484.7313,179.9572,5212.76,0.00001,0.00000,0.00000,0.00000
2018-01-02,5964.195,484.5562,180.4815,5256.28,0.00599,-0.00036,0.00291,0.00835
2018-01-03,5991.295,484.6262,180.8937,5289.92,0.00454,0.00014,0.00228,0.00640
2018-01-04,6040.05,485.0252,180.8199,5312.33,0.00814,0.00082,-0.00041,0.00424
2018-01-05,6079.084,484.2558,179.4927,5349.69,0.00646,-0.00159,-0.00734,0.00703
2018-01-06,6079.084,484.2558,179.4927,5349.69,0.00000,0.00000,0.00000,0.00000
2018-01-07,6079.084,484.2558,179.4927,5349.69,0.00000,0.00000,0.00000,0.00000
2018-01-08,6082.959,483.9385,179.0567,5358.68,0.00064,-0.00066,-0.00243,0.00168
2018-01-09,6094.559,482.4828,179.8963,5367.26,0.00191,-0.00301,0.00469,0.00160
2018-01-10,6095.998,483.5477,180.1904,5361.33,0.00024,0.00221,0.00163,-0.00110
2018-01-11,6122.974,484.2147,180.3337,5399.46,0.00443,0.00138,0.00080,0.00711
2018-01-12,6161.136,485.8057,181.261,5435.92,0.00623,0.00329,0.00514,0.00675
2018-01-13,6161.136,485.8057,181.261,5435.92,0.00000,0.00000,0.00000,0.00000
2018-01-14,6161.136,485.8057,181.261,5435.92,0.00000,0.00000,0.00000,0.00000
2018-01-15,6185.497,488.1343,181.261,5435.92,0.00395,0.00479,0.00000,0.00000
2018-01-16,6169.898,487.9661,180.6652,5416.86,-0.00252,-0.00034,-0.00329,-0.00351
2018-01-17,6202.461,487.7791,181.3781,5467.85,0.00528,-0.00038,0.00395,0.00941
2018-01-18,6193.801,487.1504,181.1773,5459.5,-0.00140,-0.00129,-0.00111,-0.00153
2018-01-19,6223.968,486.921,180.8743,5483.57,0.00487,-0.00047,-0.00167,0.00441
2018-01-20,6223.968,486.921,180.8743,5483.57,0.00000,0.00000,0.00000,0.00000
2018-01-21,6223.968,486.921,180.8743,5483.57,0.00000,0.00000,0.00000,0.00000
2018-01-22,6262.519,487.2227,181.4407,5527.89,0.00619,0.00062,0.00313,0.00808
2018-01-23,6288.113,488.6689,182.1574,5540.13,0.00409,0.00297,0.00395,0.00221
2018-01-24,6294.585,490.4864,184.8365,5537.03,0.00103,0.00372,0.01471,-0.00056
2018-01-25,6300.457,492.866,184.8334,5540.38,0.00093,0.00485,-0.00002,0.00061
2018-01-26,6341.535,491.3893,185.5373,5606.08,0.00652,-0.00300,0.00381,0.01186
2018-01-27,6341.535,491.3893,185.5373,5606.08,0.00000,0.00000,0.00000,0.00000
2018-01-28,6341.535,491.3893,185.5373,5606.08,0.00000,0.00000,0.00000,0.00000
2018-01-29,6300.258,489.2632,185.2076,5568.67,-0.00651,-0.00433,-0.00178,-0.00667
2018-01-30,6243.908,489.6726,184.5091,5508.36,-0.00894,0.00084,-0.00377,-0.01083
2018-01-31,6241.621,490.5078,183.531,5511.21,-0.00037,0.00171,-0.00530,0.00052
2018-02-01,6240.563,489.757,183.6725,5508.7,-0.00017,-0.00153,0.00077,-0.00046
2018-02-02,6125.117,486.9252,182.1581,5392.21,-0.01850,-0.00578,-0.00825,-0.02115
2018-02-03,6125.117,486.9252,182.1581,5392.21,0.00000,0.00000,0.00000,0.00000
2018-02-04,6125.117,486.9252,182.1581,5392.21,0.00000,0.00000,0.00000,0.00000
2018-02-05,5933.592,487.2256,180.9374,5171.26,-0.03127,0.00062,-0.00670,-0.04098
2018-02-06,5920.369,487.2055,180.2373,5262.02,-0.00223,-0.00004,-0.00387,0.01755
2018-02-07,5926.727,485.7454,178.1611,5235.84,0.00107,-0.00300,-0.01152,-0.00498
2018-02-08,5768.989,484.6396,177.8837,5040.06,-0.02661,-0.00228,-0.00156,-0.03739
2018-02-09,5786.354,484.7485,175.1015,5116.99,0.00301,0.00022,-0.01564,0.01526
2018-02-10,5786.354,484.7485,175.1015,5116.99,0.00000,0.00000,0.00000,0.00000
2018-02-11,5786.354,484.7485,175.1015,5116.99,0.00000,0.00000,0.00000,0.00000
2018-02-12,5857.021,485.0043,176.5168,5188.37,0.01221,0.00053,0.00808,0.01395
2018-02-13,5870.688,486.7431,177.4725,5202.22,0.00233,0.00359,0.00541,0.00267
2018-02-14,5942.953,487.2347,179.9445,5273.43,0.01231,0.00101,0.01393,0.01369
2018-02-15,6015.681,488.9776,180.4498,5338.35,0.01224,0.00358,0.00281,0.01231
2018-02-16,6035.595,489.6281,180.3895,5340.82,0.00331,0.00133,-0.00033,0.00046
2018-02-17,6035.595,489.6281,180.3895,5340.82,0.00000,0.00000,0.00000,0.00000
2018-02-18,6035.595,489.6281,180.3895,5340.82,0.00000,0.00000,0.00000,0.00000
2018-02-19,6030.078,488.3508,180.3895,5340.82,-0.00091,-0.00261,0.00000,0.00000
2018-02-20,6002.888,487.0179,180.0103,5309.99,-0.00451,-0.00273,-0.00210,-0.00577
2018-02-21,5980.878,485.8814,180.5722,5280.91,-0.00367,-0.00233,0.00312,-0.00548
2018-02-22,5978.947,486.5568,181.385,5286.5,-0.00032,0.00139,0.00450,0.00106
2018-02-23,6046.205,487.5038,181.4437,5371.56,0.01125,0.00195,0.00032,0.01609
2018-02-24,6046.205,487.5038,181.4437,5371.56,0.00000,0.00000,0.00000,0.00000
2018-02-25,6046.205,487.5038,181.4437,5371.56,0.00000,0.00000,0.00000,0.00000
2018-02-26,6099.818,487.4655,182.1801,5435.38,0.00887,-0.00008,0.00406,0.01188
2018-02-27,6046.441,485.6445,181.2693,5367.09,-0.00875,-0.00374,-0.00500,-0.01256
2018-02-28,5983.047,486.1554,180.3569,5308.09,-0.01048,0.00105,-0.00503,-0.01099
2018-03-01,5904.945,486.3173,180.4919,5238.18,-0.01305,0.00033,0.00075,-0.01317
2018-03-02,5904.882,488.331,180.3873,5265.24,-0.00001,0.00414,-0.00058,0.00517
2018-03-03,5904.882,488.331,180.3873,5265.24,0.00000,0.00000,0.00000,0.00000
2018-03-04,5904.882,488.331,180.3873,5265.24,0.00000,0.00000,0.00000,0.00000
2018-03-05,5952.255,488.1695,181.5468,5323.36,0.00802,-0.00033,0.00643,0.01104
2018-03-06,5984.69,488.8361,182.1788,5337.69,0.00545,0.00137,0.00348,0.00269
2018-03-07,5979.895,488.9784,180.2018,5335.47,-0.00080,0.00029,-0.01085,-0.00042
2018-03-08,6007.635,488.4201,179.2911,5360.73,0.00464,-0.00114,-0.00505,0.00473
2018-03-09,6075.76,487.3794,180.0501,5454.03,0.01134,-0.00213,0.00423,0.01740
2018-03-10,6075.76,487.3794,180.0501,5454.03,0.00000,0.00000,0.00000,0.00000
2018-03-11,6075.76,487.3794,180.0501,5454.03,0.00000,0.00000,0.00000,0.00000
2018-03-12,6089.783,488.2593,179.4846,5447.1,0.00231,0.00181,-0.00314,-0.00127
2018-03-13,6062.679,489.4608,179.924,5412.75,-0.00445,0.00246,0.00245,-0.00631
2018-03-14,6034.973,490.0053,179.5169,5383.27,-0.00457,0.00111,-0.00226,-0.00545
2018-03-15,6032.669,489.5393,178.7946,5379.39,-0.00038,-0.00095,-0.00402,-0.00072
2018-03-16,6035.188,488.805,178.8978,5388.74,0.00042,-0.00150,0.00058,0.00174
2018-03-17,6035.188,488.805,178.8978,5388.74,0.00000,0.00000,0.00000,0.00000
2018-03-18,6035.188,488.805,178.8978,5388.74,0.00000,0.00000,0.00000,0.00000
2018-03-19,5968.578,489.8298,177.2038,5312.23,-0.01104,0.00210,-0.00947,-0.01420
2018-03-20,5970.101,488.2325,177.6201,5320.2,0.00026,-0.00326,0.00235,0.00150
2018-03-21,5965.684,487.9799,179.0364,5310.96,-0.00074,-0.00052,0.00797,-0.00174
2018-03-22,5863.847,490.7492,178.4163,5177.52,-0.01707,0.00568,-0.00346,-0.02513
2018-03-23,5761.304,491.7777,179.1187,5069.03,-0.01749,0.00210,0.00394,-0.02095
2018-03-24,5761.304,491.7777,179.1187,5069.03,0.00000,0.00000,0.00000,0.00000
2018-03-25,5761.304,491.7777,179.1187,5069.03,0.00000,0.00000,0.00000,0.00000
2018-03-26,5853.53,492.5075,178.7583,5206.69,0.01601,0.00148,-0.00201,0.02716
2018-03-27,5815.391,492.2391,178.7782,5116.75,-0.00652,-0.00054,0.00011,-0.01727
2018-03-28,5798.046,491.5671,177.772,5102.69,-0.00298,-0.00137,-0.00563,-0.00275
2018-03-29,5848.908,491.3567,179.236,5173.19,0.00877,-0.00043,0.00824,0.01382
2018-03-30,5852.638,491.33,179.236,5173.19,0.00064,-0.00005,0.00000,0.00000
2018-03-31,5852.638,491.33,179.236,5173.19,0.00000,0.00000,0.00000,0.00000
2018-04-01,5852.638,491.33,179.236,5173.19,0.00000,0.00000,0.00000,0.00000
2018-04-02,5772.586,491.7352,177.9594,5057.69,-0.01368,0.00082,-0.00712,-0.02233
2018-04-03,5801.792,490.688,178.3282,5121.7,0.00506,-0.00213,0.00207,0.01266
2018-04-04,5837.565,491.0568,177.5444,5181.31,0.00617,0.00075,-0.00440,0.01164
2018-04-05,5893.294,488.6648,178.6882,5217.62,0.00955,-0.00487,0.00644,0.00701
2018-04-06,5815.519,490.1544,178.2098,5103.35,,,,-2%
2018-04-07,5815.519,490.1544,178.2098,5103.35,,,,0%
2018-04-08,5815.519,490.1544,178.2098,5103.35,,,,0%
2018-04-09,5840.144,490.8767,180.4403,5121.9,,,,0%
2018-04-10,5922.262,491.1384,182.0622,5207.73,,,,2%
2018-04-11,5901.163,492.4578,182.9906,5179.19,,,,-1%
2018-04-12,5925.33,490.5831,182.6828,5222.55,,,,1%
2018-04-13,5920.255,490.6302,183.0637,5207.57,,,,0%
2018-04-14,5920.255,490.6302,183.0637,5207.57,,,,0%
2018-04-15,5920.255,490.6302,183.0637,5207.57,,,,0%
2018-04-16,5951.975,491.312,182.5931,5249.94,,,,1%
2018-04-17,5999.25,491.5766,182.5647,5305.9,,,,1%
2018-04-18,6020.08,491.1374,185.5284,5310.32,,,,0%
2018-04-19,5998.743,489.6231,184.5403,5280.57,,,,-1%
2018-04-20,5953.239,487.1324,184.302,5235.75,,,,-1%
2018-04-21,5953.239,487.1324,184.302,5235.75,,,,0%
2018-04-22,5953.239,487.1324,184.302,5235.75,,,,0%
2018-04-23,5946.422,485.0536,182.9859,5236.04,,,,0%
2018-04-24,5902.4,484.2531,182.761,5166.1,,,,-1%
2018-04-25,5889.723,482.9298,183.1139,5175.59,,,,0%
2018-04-26,5935.23,482.9567,183.4356,5229.61,,,,1%
2018-04-27,5946.23,483.6274,183.4092,5235.73,,,,0%
2018-04-28,5946.23,483.6274,183.4092,5235.73,,,,0%
2018-04-29,5946.23,483.6274,183.4092,5235.73,,,,0%
2018-04-30,5919.891,483.4603,183.8683,5193.04,,,,-1%
2018-05-01,5912.245,481.3556,183.414,5206.31,,,,0%
2018-05-02,5892.47,480.5777,183.6842,5168.79,,,,-1%
2018-05-03,5878.648,481.6919,184.0581,5157.7,,,,0%
2018-05-04,5930.895,481.2526,184.7199,5224.71,,,,1%
2018-05-05,5930.895,481.2526,184.7199,5224.71,,,,0%
2018-05-06,5930.895,481.2526,184.7199,5224.71,,,,0%
2018-05-07,5952.974,481.1617,184.4055,5242.87,,,,0%
2018-05-08,5948.092,479.5899,183.9236,5241.53,,,,0%
2018-05-09,5990.555,479.0849,184.9947,5292.9,,,,1%
2018-05-10,6031.918,479.8789,185.9347,5343.7,,,,1%
2018-05-11,6057.474,481.117,184.8849,5354.69,,,,0%
2018-05-12,6057.474,481.117,184.8849,5354.69,,,,0%
2018-05-13,6057.474,481.117,184.8849,5354.69,,,,0%
2018-05-14,6070.04,480.8114,185.5932,5359.66,,,,0%
2018-05-15,6024.9,477.2541,185.0978,5323.23,,,,-1%
2018-05-16,6034.186,476.2707,185.2277,5346.33,,,,0%
2018-05-17,6043.153,475.4707,185.4965,5343.29,,,,0%
2018-05-18,6030.795,475.8816,185.724,5329.66,,,,0%
2018-05-19,6030.795,475.8816,185.724,5329.66,,,,0%
2018-05-20,6030.795,475.8816,185.724,5329.66,,,,0%
2018-05-21,6059.843,475.1567,186.9026,5369.19,,,,1%
2018-05-22,6054.835,475.7028,187.8264,5352.45,,,,0%
2018-05-23,6038.379,476.4672,188.154,5369.99,,,,0%
2018-05-24,6024.045,478.1864,188.0383,5359.32,,,,0%
2018-05-25,6004.695,477.8386,186.8314,5347.31,,,,0%
2018-05-26,6004.695,477.8386,186.8314,5347.31,,,,0%
2018-05-27,6004.695,477.8386,186.8314,5347.31,,,,0%
2018-05-28,5994.928,477.8124,186.8314,5347.31,,,,0%
2018-05-29,5927.368,478.5862,185.5502,5285.7,,,,-1%
2018-05-30,5977.275,478.3621,186.4725,5353.76,,,,1%
2018-05-31,5956.988,479.7931,186.4731,5318.1,,,,-1%
2018-06-01,6003.658,478.1469,185.9414,5376.29,,,,1%
2018-06-02,6003.658,478.1469,185.9414,5376.29,,,,0%
2018-06-03,6003.658,478.1469,185.9414,5376.29,,,,0%
2018-06-04,6039.906,478.2796,183.8687,5400.5,,,,0%
2018-06-05,6033.139,477.8668,184.4248,5404.62,,,,0%
2018-06-06,6082.744,477.5317,184.5775,5451.09,,,,1%
2018-06-07,6086.253,478.1124,185.1635,5448.18,,,,0%
2018-06-08,6086.924,477.84,185.0296,5465.42,,,,0%
2018-06-09,6086.924,477.84,185.0296,5465.42,,,,0%
2018-06-10,6086.924,477.84,185.0296,5465.42,,,,0%
2018-06-11,6105.601,477.769,184.383,5471.29,,,,0%
2018-06-12,6109.044,477.319,184.9101,5481.07,,,,0%
2018-06-13,6094.6,477.1897,185.0634,5459.21,,,,0%
2018-06-14,6100.891,476.7544,183.527,5474.37,,,,0%
2018-06-15,6078.741,476.4224,180.4233,5469.37,,,,0%
2018-06-16,6078.741,476.4224,180.4233,5469.37,,,,0%
2018-06-17,6078.741,476.4224,180.4233,5469.37,,,,0%
2018-06-18,6055.151,476.2669,180.2953,5457.83,,,,0%
2018-06-19,6014.426,476.4247,178.1473,5436.13,,,,0%
2018-06-20,6032.478,476.0342,178.5685,5445.43,,,,0%
2018-06-21,5999.319,476.5508,177.84,5411.4,,,,-1%
2018-06-22,6024.961,476.9355,179.7035,5421.63,,,,0%
2018-06-23,6024.961,476.9355,179.7035,5421.63,,,,0%
2018-06-24,6024.961,476.9355,179.7035,5421.63,,,,0%
2018-06-25,5941.485,477.6958,177.369,5347.23,,,,-1%
2018-06-26,5949.519,477.0641,178.1104,5359.01,,,,0%
2018-06-27,5915.692,476.6022,179.3836,5312.89,,,,-1%
2018-06-28,5926.243,476.1314,178.6685,5346.44,,,,1%
2018-06-29,5954.146,477.6598,179.9539,5350.83,,,,0%
2018-06-30,5954.146,477.6598,179.9539,5350.83,,,,0%
2018-07-01,5954.146,477.6598,179.9539,5350.83,,,,0%
2018-07-02,5933.68,476.6358,176.5252,5367.49,,,,0%
2018-07-03,5933.65,477.8838,176.9359,5340.93,,,,0%
2018-07-04,5934.038,477.9358,176.9359,5340.93,,,,0%
2018-07-05,5974.616,478.7874,176.1423,5388.28,,,,1%
2018-07-06,6024.82,479.9466,177.5471,5434.36,,,,1%
2018-07-07,6024.82,479.9466,177.5471,5434.36,,,,0%
2018-07-08,6024.82,479.9466,177.5471,5434.36,,,,0%
2018-07-09,6075.243,479.6585,177.4134,5483.89,,,,1%
2018-07-10,6088.782,478.6614,176.6693,5503.05,,,,0%
2018-07-11,6035.843,478.832,171.9034,5464.01,,,,-1%
2018-07-12,6074.778,477.609,173.0763,5512.36,,,,1%
2018-07-13,6085.445,477.8768,172.7169,5518.33,,,,0%
2018-07-14,6085.445,477.8768,172.7169,5518.33,,,,0%
2018-07-15,6085.445,477.8768,172.7169,5518.33,,,,0%
2018-07-16,6080.417,477.9756,170.7091,5512.92,,,,0%
2018-07-17,6095.727,477.5105,170.6793,5534.91,,,,0%
2018-07-18,6107.4,476.7224,171.2987,5546.86,,,,0%
2018-07-19,6086.559,476.5427,171.1975,5525.51,,,,0%
2018-07-20,6099.013,477.8044,172.479,5520.5,,,,0%
2018-07-21,6099.013,477.8044,172.479,5520.5,,,,0%
2018-07-22,6099.013,477.8044,172.479,5520.5,,,,0%
2018-07-23,6099.91,476.6843,172.4121,5530.66,,,,0%
2018-07-24,6133.235,477.3211,173.3231,5557.37,,,,0%
2018-07-25,6163.832,477.5149,175.0962,5607.99,,,,1%
2018-07-26,6164.625,476.8212,175.1542,5590.99,,,,0%
2018-07-27,6148.061,476.852,174.9291,5554.31,,,,-1%
2018-07-28,6148.061,476.852,174.9291,5554.31,,,,0%
2018-07-29,6148.061,476.852,174.9291,5554.31,,,,0%
2018-07-30,6126.075,476.972,176.0775,5522.81,,,,-1%
2018-07-31,6140.115,476.8624,176.1132,5549.96,,,,0%
2018-08-01,6129.489,475.2855,173.7603,5544.19,,,,0%
2018-08-02,6124.918,474.7979,174.3071,5572.08,,,,1%
2018-08-03,6147.562,475.5552,175.1222,5598.71,,,,0%
2018-08-04,6147.562,475.5552,175.1222,5598.71,,,,0%
2018-08-05,6147.562,475.5552,175.1222,5598.71,,,,0%
2018-08-06,6153.513,475.354,175.4881,5619.05,,,,0%
2018-08-07,6180.689,475.4412,176.3614,5634.98,,,,0%
2018-08-08,6178.877,475.6205,175.6377,5633.67,,,,0%
2018-08-09,6174.561,475.7249,175.1584,5627,,,,0%
2018-08-10,6107.31,475.0492,173.8098,5588.66,,,,-1%
2018-08-11,6107.31,475.0492,173.8098,5588.66,,,,0%
2018-08-12,6107.31,475.0492,173.8098,5588.66,,,,0%
2018-08-13,6072.038,474.2843,172.4153,5566.36,,,,0%
2018-08-14,6100.723,473.5753,172.9003,5602.41,,,,1%
2018-08-15,6040.005,473.4372,169.6044,5560.85,,,,-1%
2018-08-16,6085.449,474.1372,171.3518,5606.56,,,,1%
2018-08-17,6105.911,474.7163,172.0517,5625.66,,,,0%
2018-08-18,6105.911,474.7163,172.0517,5625.66,,,,0%
2018-08-19,6105.911,474.7163,172.0517,5625.66,,,,0%
2018-08-20,6126.621,475.8826,172.0442,5639.53,,,,0%
