,index,Date,Trading Index,Open Price,Highest Price,Lowest Price,Settlement Price (yuan/ton),Close Price,Settlement Volume (ton),Turnover (yuan),Return
158,2880,2018-03-22,SZA-2017,37.89,37.89,37.89,37.89,37.89,1600.0,60624.00,-0.09999999999999998
159,2851,2018-03-23,SZA-2017,41.66,41.66,41.66,41.66,41.66,1.0,41.66,0.09949854842966466
160,2938,2018-03-26,SZA-2017,41.66,,,41.66,41.66,0.0,0,0.0
161,2895,2018-03-27,SZA-2017,41.66,,,41.66,41.66,0.0,0,0.0
162,2890,2018-03-28,SZA-2017,43.99,43.99,43.99,43.99,43.99,1.0,43.99,0.05592894863178133
163,2856,2018-03-29,SZA-2017,43.99,,,43.99,43.99,0.0,0,0.0
164,2977,2018-03-30,SZA-2017,48.39,48.39,48.39,48.39,48.39,2.0,96.78,0.10002273243919069
165,2972,2018-04-02,SZA-2017,48.39,,,48.39,48.39,0.0,0,0.0
166,2967,2018-04-03,SZA-2017,48.39,,,48.39,48.39,0.0,0,0.0
167,2962,2018-04-04,SZA-2017,48.39,,,48.39,48.39,0.0,0,0.0
168,2997,2018-04-09,SZA-2017,,,,48.39,48.39,0.0,0,0.0
169,2992,2018-04-10,SZA-2017,,,,48.39,48.39,0.0,0,0.0
170,2981,2018-04-12,SZA-2017,39.2,39.2,39.2,39.2,39.2,30001.0,915039.20,-0.1899152717503616
171,3062,2018-04-13,SZA-2017,43.12,43.12,43.12,43.12,43.12,50001.0,1380043.12,0.09999999999999987
172,3029,2018-04-16,SZA-2017,43.12,,,43.12,43.12,90000.0,2718000,0.0
173,3012,2018-04-17,SZA-2017,43.12,,,43.12,43.12,0.0,0,0.0
174,3007,2018-04-18,SZA-2017,43.12,,,43.12,43.12,0.0,0,0.0
175,3085,2018-04-19,SZA-2017,43.12,,,43.12,43.12,0.0,0,0.0
176,3080,2018-04-20,SZA-2017,38.81,38.81,38.81,38.81,38.81,1159.0,44980.79,-0.09995361781076051
177,3046,2018-04-23,SZA-2017,42.5,42.5,42.5,42.5,42.5,1.0,42.5,0.09507858799278535
178,3041,2018-04-24,SZA-2017,42.5,,,42.5,42.5,0.0,0,0.0
179,3113,2018-04-25,SZA-2017,42.5,,,42.5,42.5,0.0,0,0.0
180,3094,2018-04-26,SZA-2017,42.5,,,42.5,42.5,0.0,0,0.0
181,3089,2018-04-27,SZA-2017,42.5,,,42.5,42.5,0.0,0,0.0
182,3049,2018-05-02,SZA-2017,42.5,,,42.5,42.5,0.0,0,0.0
183,3117,2018-05-03,SZA-2017,42.5,,,42.5,42.5,20148.0,705180.00,0.0
184,3105,2018-05-04,SZA-2017,39.0,39.0,39.0,39.0,39.0,13500.0,424750.00,-0.08235294117647063
185,3100,2018-05-07,SZA-2017,41.94,41.94,41.94,41.94,41.94,28300.0,964893.15,0.07538461538461538
186,3055,2018-05-08,SZA-2017,40.0,40.0,40.0,40.0,40.0,27000.0,1001000.00,-0.046256556986170705
187,3059,2018-05-09,SZA-2017,40.0,,,40.0,40.0,10909.0,381378.64,0.0
188,3021,2018-05-10,SZA-2017,44.0,44.0,44.0,44.0,44.0,24040.0,720014.00,0.10000000000000009
189,3016,2018-05-11,SZA-2017,44.0,,,44.0,44.0,0.0,0,0.0
190,3002,2018-05-14,SZA-2017,44.0,,,44.0,44.0,0.0,0,0.0
191,3110,2018-05-15,SZA-2017,44.0,,,44.0,44.0,0.0,0,0.0
192,3072,2018-05-16,SZA-2017,44.0,,,44.0,44.0,0.0,0,0.0
193,3067,2018-05-17,SZA-2017,44.0,,,44.0,44.0,0.0,0,0.0
194,3036,2018-05-18,SZA-2017,39.6,44.0,39.6,44.0,44.0,2.0,83.60,0.0
195,3143,2018-05-21,SZA-2017,39.6,39.6,39.6,39.6,39.6,1.0,39.60,-0.09999999999999998
196,3132,2018-05-22,SZA-2017,39.6,,,39.6,39.6,0.0,0,0.0
197,3127,2018-05-23,SZA-2017,35.64,42.0,35.64,42.0,42.0,2.0,77.64,0.06060606060606055
198,3122,2018-05-24,SZA-2017,46.2,46.2,37.8,37.8,37.8,2.0,84.00,-0.10000000000000009
199,3157,2018-05-25,SZA-2017,41.58,41.58,41.58,41.58,41.58,17369.0,459598.86,0.10000000000000009
200,3151,2018-05-28,SZA-2017,43.5,43.5,43.5,43.5,43.5,1.0,43.50,0.046176046176046315
201,3146,2018-05-29,SZA-2017,42.0,42.0,42.0,42.0,42.0,1.0,42.00,-0.03448275862068961
202,3135,2018-05-30,SZA-2017,42.0,,,42.0,42.0,0.0,0,0.0
203,3185,2018-05-31,SZA-2017,42.0,,,42.0,42.0,0.0,0,0.0
204,3172,2018-06-01,SZA-2017,42.0,,,42.0,42.0,0.0,0,0.0
205,3167,2018-06-04,SZA-2017,42.0,,,42.0,42.0,0.0,0,0.0
206,3162,2018-06-05,SZA-2017,38.5,38.5,38.5,38.5,38.5,1.0,38.50,-0.08333333333333337
207,3233,2018-06-06,SZA-2017,34.65,38.5,34.65,34.65,34.65,11096.0,299075.70,-0.10000000000000009
208,3201,2018-06-07,SZA-2017,34.65,38.12,31.19,31.19,31.19,14609.0,416734.43,-0.09985569985569975
209,3196,2018-06-08,SZA-2017,28.07,34.31,28.07,34.31,34.31,102237.0,2245817.54,0.10003206155819178
210,3175,2018-06-11,SZA-2017,33.0,37.74,33.0,37.74,37.74,2.0,70.74,0.09997085397843186
211,3274,2018-06-12,SZA-2017,33.97,41.5,33.97,33.97,33.97,1315.0,44678.08,-0.09989401165871759
212,3260,2018-06-13,SZA-2017,30.57,32.0,30.57,32.0,32.0,1969.0,60198.05,-0.05799234618781279
213,3225,2018-06-14,SZA-2017,32.45,35.2,28.8,28.8,28.8,2161.0,62813.1,-0.09999999999999998
214,3190,2018-06-15,SZA-2017,25.92,31.68,25.92,31.67,31.67,153624.0,3672165.58,0.09965277777777781
215,3277,2018-06-19,SZA-2017,28.5,34.84,28.5,34.84,34.84,50687.0,1360622.50,0.10009472687085585
216,3265,2018-06-20,SZA-2017,31.36,38.32,31.36,31.36,31.36,40883.0,1256699.58,-0.0998851894374283
217,3239,2018-06-21,SZA-2017,28.22,34.5,28.22,34.5,34.5,22279.0,544099.78,0.10012755102040827
218,3204,2018-06-22,SZA-2017,31.05,37.95,31.05,37.95,37.95,8873.0,275527.35,0.10000000000000009
219,3247,2018-06-23,SZA-2017,37.95,37.95,37.95,37.95,37.95,1.0,37.95,0.0
220,3213,2018-06-24,SZA-2017,37.0,37.0,37.0,37.0,37.0,1.0,37,-0.025032938076416378
221,3208,2018-06-25,SZA-2017,33.3,40.7,33.3,33.3,33.3,8126.0,270610.60,-0.10000000000000009
222,3178,2018-06-26,SZA-2017,32.5,36.63,29.97,36.63,36.63,18003.0,650895.41,0.10000000000000009
223,3271,2018-06-27,SZA-2017,32.97,40.28,32.97,40.28,40.28,19595.0,646054,0.09964509964509949
224,3255,2018-06-28,SZA-2017,40.28,,,40.28,40.28,97823.0,2758608.60,0.0
225,3250,2018-06-29,SZA-2017,36.25,36.25,36.25,36.25,36.25,8266.0,299642.50,-0.10004965243296926
226,3217,2018-06-30,SZA-2017,36.25,,,36.25,36.25,0.0,0,0.0
227,3305,2018-07-02,SZA-2017,36.25,,,36.25,36.25,0.0,0,0.0
228,3292,2018-07-03,SZA-2017,36.25,,,36.25,36.25,0.0,0,0.0
229,3287,2018-07-04,SZA-2017,32.63,32.63,32.63,32.63,32.63,1.0,32.63,-0.09986206896551719
230,3281,2018-07-05,SZA-2017,32.63,,,32.63,32.63,0.0,0,0.0
231,3315,2018-07-06,SZA-2017,32.63,,,32.63,32.63,0.0,0,0.0
232,3309,2018-07-09,SZA-2017,32.63,,,32.63,32.63,0.0,0,0.0
233,3296,2018-07-10,SZA-2017,32.63,,,32.63,32.63,0.0,0,0.0
234,3376,2018-07-11,SZA-2017,32.63,,,32.63,32.63,0.0,0,0.0
235,3355,2018-07-12,SZA-2017,32.63,,,32.63,32.63,0.0,0,0.0
236,3349,2018-07-13,SZA-2017,32.63,,,32.63,32.63,0.0,0,0.0
237,3375,2018-07-16,SZA-2017,32.63,,,32.63,32.63,0.0,0,0.0
238,3345,2018-07-17,SZA-2017,32.63,,,32.63,32.63,0.0,0,0.0
239,3324,2018-07-18,SZA-2017,35.89,35.89,35.89,35.89,35.89,3.0,107.67,0.09990806006742248
240,3318,2018-07-19,SZA-2017,35.89,,,35.89,35.89,0.0,0,0.0
241,3369,2018-07-20,SZA-2017,35.89,,,35.89,35.89,0.0,0,0.0
242,3363,2018-07-23,SZA-2017,35.89,,,35.89,35.89,0.0,0,0.0
243,3336,2018-07-24,SZA-2017,35.89,,,35.89,35.89,0.0,0,0.0
244,3432,2018-07-25,SZA-2017,35.89,,,35.89,35.89,0.0,0,0.0
245,3404,2018-07-26,SZA-2017,35.89,,,35.89,35.89,0.0,0,0.0
246,3398,2018-07-27,SZA-2017,35.89,,,35.89,35.89,0.0,0,0.0
247,3419,2018-07-30,SZA-2017,35.89,,,35.89,35.89,0.0,0,0.0
248,3413,2018-07-31,SZA-2017,35.89,,,35.89,35.89,0.0,0,0.0
249,3392,2018-08-01,SZA-2017,35.89,,,35.89,35.89,0.0,0,0.0
250,3386,2018-08-02,SZA-2017,35.89,,,35.89,35.89,0.0,0,0.0
251,3435,2018-08-03,SZA-2017,35.89,,,35.89,35.89,0.0,0,0.0
252,3425,2018-08-06,SZA-2017,35.89,,,35.89,35.89,0.0,0,0.0
253,3397,2018-08-07,SZA-2017,35.89,,,35.89,35.89,0.0,0,0.0
