,Date,Trading Index,Settlement Volume (ton),Turnover (yuan),Settlement Price (yuan/ton),Return,index_y,MSCI World Index TR,Barclays Global Aggregate Bond Index TR,Bloomberg Commodity Index TR,S&P 500 Total Return Index,MSCI World Index TR Return,Barclays Global Aggregate Bond Index TR Return,Bloomberg Commodity Index TR Return,S&P 500 Total Return Index Return
142,2020-07-24,TJEA19,"72,730","1,945,528",26.75,-0.0018656716417910781,3857,6781.781,538.7462,145.4245,6594.1,0.9928633628322729,1.0013689344262753,1.000381787038502,0.9938297282307266
143,2020-07-27,TJEA19,"58,232","1,556,541",26.73,-0.0007476635514018781,3860,6841.143,541.7927,146.1777,6642.89,1.0087531579094047,1.0056547962658482,1.005179319853257,1.0073990385344473
144,2020-07-28,TJEA19,"58,240","1,556,173",26.72,-0.00037411148522270565,3861,6806.505999999999,541.7852,146.2388,6599.97,0.9949369571722151,0.999986157067085,1.000417984412123,0.9935389566890315
145,2020-07-29,TJEA19,"43,200","1,156,896",26.78,0.0022455089820359038,3862,6865.15,542.3468,147.2259,6682.01,1.008615874282635,1.0010365731658968,1.006749918626247,1.0124303595319373
146,2020-07-30,TJEA19,"71,920","1,931,052",26.85,0.0026138909634054737,3863,6819.276999999999,543.5113,145.6468,6658.02,0.9933179901385985,1.0021471501260817,0.9892743056758357,0.9964097629306152
147,2020-07-31,TJEA19,"83,205","2,214,380",26.61,-0.008938547486033621,3864,6822.597,543.739,146.55100000000002,6709.81,1.0004868551314166,1.0004189425316456,1.0062081693521587,1.0077785888297122
148,2020-08-03,TJEA19,"70,257","1,874,559",26.68,0.002630590003757982,3867,6879.235,541.7188,149.1733,6758.2,1.0083015309272993,0.9962846144933506,1.0178934295910638,1.0072118286508858
149,2020-08-04,TJEA19,"393,096","10,481,593",26.66,-0.0007496251874062888,3868,6917.0,543.2571,150.5371,6782.6,1.005489709248194,1.0028396651546891,1.0091423867407907,1.0036104288124057
150,2020-08-05,TJEA19,"350,000","9,335,500",26.67,0.00037509377344346895,3869,6973.585,545.0315,151.9202,6826.22,1.008180569611103,1.0032662251445954,1.0091877683308632,1.0064311620912334
151,2020-08-06,TJEA19,"235,172","6,232,074",26.5,-0.0063742032245970295,3870,6986.293000000001,545.2036,152.2354,6870.86,1.001822305170153,1.0003157615660747,1.0020747734665962,1.0065394903768117
152,2020-08-07,TJEA19,"123,460","3,298,850",26.72,0.008301886792452695,3871,6975.41,543.462,150.3384,6876.65,0.9984422353886387,0.9968055970283394,0.9875390349419386,1.0008426892703388
153,2020-08-10,TJEA19,"85,187","2,271,195",26.66,-0.0022455089820359038,3874,6990.055,543.4489,151.3065,6895.59,1.0020995181645238,0.9999758952787867,1.0064394725499273,1.002754248071372
154,2020-08-11,TJEA19,"87,552","2,330,352",26.62,-0.0015003750937734315,3875,6985.909000000001,541.3408,149.1477,6840.67,0.9994068716197513,0.9961208864347687,0.9857322719116495,0.9920354893489897
155,2020-08-12,TJEA19,"30,000","801,000",26.7,0.003005259203606281,3876,7082.08,540.8741,149.9563,6937.44,1.0137664261014565,0.9991378813494199,1.0054214714675453,1.0141462751455632
156,2020-08-13,TJEA19,"86,000","2,237,400",26.02,-0.025468164794007486,3877,7079.139,540.3534,151.1671,6924.96,0.9995847265210221,0.9990372990683044,1.0080743523279783,0.9982010655227289
157,2020-08-14,TJEA19,"88,889","2,307,435",25.96,-0.002305918524212136,3878,7062.1630000000005,540.3119,151.1018,6924.28,0.9976019682619596,0.9999231984105218,0.9995680276991488,0.9999018044869573
158,2020-08-17,TJEA19,"114,935","2,988,310",26.0,0.0015408320493066616,3881,7091.235,541.7766,153.6884,6943.22,1.004116585810891,1.0027108416453534,1.0171182606692972,1.0027353024429977
159,2020-08-18,TJEA19,"102,000","2,652,000",26.0,0.0,3882,7107.7519999999995,543.5261,154.662,6960.3,1.0023292134585866,1.003229190777158,1.0063348958021556,1.0024599537390433
160,2020-08-19,TJEA19,"100,000","2,650,000",26.5,0.01923076923076916,3883,7093.9490000000005,543.1836,154.3651,6930.8,0.9980580357896562,0.9993698554678422,0.9980803300099572,0.9957616769392124
161,2020-08-20,TJEA19,"94,000","2,486,300",26.45,-0.0018867924528301887,3884,7078.829000000001,542.2871,153.187,6952.92,0.9978686060472101,0.9983495451629983,0.9923680935651906,1.003191550758931
162,2020-08-21,TJEA19,"98,813","2,619,058",26.51,0.0022684310018903364,3885,7087.901999999999,541.5186,152.4965,6977.27,1.0012817091640438,0.9985828539900727,0.9954924373478167,1.0035021257255945
163,2020-08-24,TJEA19,"487,552","12,358,348",25.35,-0.04375707280271601,3888,7162.361,542.073,152.9137,7048.17,1.010505083168475,1.0010237875485717,1.0027358004937819,1.0101615674898634
164,2020-08-26,TJEA19,"19,000","486,400",25.6,0.009861932938856066,3890,7248.695,540.6099,154.2883,7145.77,1.009557425050891,1.000208141611782,1.0038994332710864,1.010202725627686
165,2020-08-27,TJEA19,180,"4,680",26.0,0.015625,3891,7239.306,539.0473,154.9686,7158.18,0.9987047323690678,0.9971095608866947,1.0044092779556195,1.0017366917770933
166,2020-08-28,TJEA19,170,"4,437",26.1,0.003846153846153833,3892,7281.769,541.8519,156.0781,7207.1,1.0058656175053244,1.0052028829381021,1.0071595148952754,1.0068341394041502
167,2020-08-31,TJEA19,185,"4,773",25.8,-0.011494252873563204,3895,7278.444,542.91,156.4625,7192.11,0.9995433801868749,1.001952747605019,1.0024628695505649,0.997920106561585
168,2020-09-16,TJEA20,195,"5,015",25.72,-0.003100775193798477,3911,7128.624,543.7684,154.299,6962.29,0.9981659885388986,1.0012644506342234,1.0069843267062066,0.995419146651645
169,2020-09-17,TJEA20,"3,052","70,806",23.2,-0.09797822706065318,3912,7069.602,543.776,154.49,6903.82,0.9917204217812582,1.000013976538541,1.0012378563697757,0.9916019010986328
170,2020-09-18,TJEA20,"2,800","58,800",21.0,-0.09482758620689656,3913,7023.556,544.5762,155.7289,6826.72,0.9934867620553463,1.0014715618195729,1.0080192892743867,0.9888322696709938
171,2020-09-28,TJEA20,"4,500","103,500",23.0,0.09523809523809534,3923,7019.964,539.5694,151.5106,6894.27,1.01699859575243,1.000989544297598,1.0042759941802468,1.016112130524175
172,2020-09-29,TJEA20,"4,578","114,450",25.0,0.08695652173913038,3924,7004.558000000001,541.1673,149.974,6861.96,0.9978054018510638,1.002961435544714,0.9898581353383854,0.9953134994713
173,2020-09-30,TJEA20,"2,880","73,440",25.5,0.020000000000000014,3925,7027.344,540.9572,151.2189,6918.83,1.0032530246733626,0.9996117651602379,1.0083007721338366,1.0082877195436872
174,2020-10-12,TJEA20,"1,524","39,624",26.0,0.019607843137254832,3937,7358.7,543.3336,155.3359,7275.43,1.012321830491155,1.0008442086055491,0.9935571230472449,1.0164167802937167
175,2020-10-13,TJEA20,"18,652","477,491",25.6,-0.015384615384615332,3938,7317.904,543.0469,154.8916,7229.55,0.99445608599345,0.999472331547322,0.9971397468325094,0.9936938435253999
176,2020-10-14,TJEA20,"18,800","479,400",25.5,-0.00390625,3939,7286.849,543.9745,155.8007,7182.38,0.9957562985248235,1.001708139757358,1.0058692659898922,0.9934753892012642
177,2020-10-15,TJEA20,"16,000","403,200",25.2,-0.011764705882353009,3940,7234.525,542.8489,156.7415,7171.61,0.9928193928541678,0.9979307853585048,1.0060384837808816,0.9985004970497244
178,2020-10-16,TJEA20,"19,200","480,000",25.0,-0.007936507936507908,3941,7247.081999999999,543.4339,156.6307,7172.7,1.001735704832038,1.0010776479421806,0.9992931036132741,1.000151988186753
179,2020-10-19,TJEA20,"18,000","460,800",25.6,0.024000000000000018,3944,7181.12,544.1573,157.0258,7055.58,0.9908981297576046,1.0013311646549838,1.002522493993834,0.9836714208038814
180,2020-10-20,TJEA20,"28,200","713,460",25.3,-0.01171875,3945,7195.384,543.9745,157.7982,7089.06,1.0019863196827237,0.999664067724535,1.0049189368880782,1.0047451804103986
181,2020-10-21,TJEA20,"16,800","433,440",25.8,0.019762845849802483,3946,7180.986999999999,545.5576,158.2179,7073.65,0.997999133889171,1.0029102467119322,1.002659726156572,0.9978262280189474
182,2020-10-22,TJEA20,"25,500","655,350",25.7,-0.003875968992248069,3947,7190.794,543.6948,157.6012,7111.17,1.0013656897025438,0.9965855117773083,0.9961022109382063,1.0053041923193826
183,2020-10-23,TJEA20,"25,920","653,184",25.2,-0.01945525291828798,3948,7219.401999999999,543.8025,157.02200000000002,7135.81,1.0039784201855873,1.0001980890749738,0.9963249010794335,1.0034649713057064
184,2020-10-26,TJEA20,"16,000","400,000",25.0,-0.007936507936507908,3951,7099.255,543.9694,156.3046,7003.21,0.9833577628728808,1.0003069128957662,0.995431213460534,0.9814176666699365
185,2020-10-27,TJEA20,"27,972","706,293",25.25,0.010000000000000007,3952,7074.286999999999,545.4697,157.0624,6982.14,0.9964830112455461,1.0027580595526147,1.004848225835964,0.996991379667324
186,2020-10-28,TJEA20,"17,520","441,504",25.2,-0.001980198019801982,3953,6851.5,543.9592,153.9736,6735.75,0.9685074976460526,0.9972308269368583,0.9803339309726581,0.9647113922092653
187,2020-10-29,TJEA20,"18,492","468,772",25.35,0.005952380952380931,3954,6887.094,541.7831,152.858,6816.79,1.0051950667736993,0.9959995161401811,0.9927546020876306,1.0120313253906394
188,2020-10-30,TJEA20,"17,600","446,160",25.35,0.0,3955,6811.78,541.4746,153.349,6734.84,0.9890644733468136,0.9994305839366344,1.0032121315207578,0.987978212619136
189,2020-11-02,TJEA20,"17,800","450,340",25.3,-0.001972386587771213,3958,6898.656999999999,541.4536,153.9511,6817.89,1.0127539350947916,0.9999612170173818,1.0039263379611214,1.012331399112674
190,2020-11-03,TJEA20,"16,952","427,190",25.2,-0.0039525691699605625,3959,7038.755999999999,543.2396,154.2368,6939.3,1.0203081556308713,1.0032985282580076,1.0018557840768918,1.0178075621636606
191,2020-11-04,TJEA20,"17,584","446,634",25.4,0.007936507936507908,3960,7179.433000000001,544.6883,155.1609,7092.3,1.0199860600367454,1.0026667790786976,1.0059914365443268,1.0220483334053867
192,2020-11-05,TJEA20,"18,268","459,988",25.18,-0.00866141732283465,3961,7328.643,548.1579,156.2287,7231.67,1.0207829782658322,1.0063698816368922,1.0068818884138981,1.0196508889922873
193,2020-11-06,TJEA20,"25,956","651,496",25.1,-0.0031771247021444853,3962,7339.4259999999995,548.4961,155.4409,7230.51,1.001471350153091,1.0006169755101586,0.9949573925917581,0.9998395944505212
194,2020-11-09,TJEA20,"16,756","427,278",25.5,0.015936254980079667,3965,7435.156999999999,544.6831,155.2841,7315.77,1.0130433905866754,0.9930482641535646,0.9989912564839756,1.0117916993407103
195,2020-11-10,TJEA20,"28,518","719,794",25.24,-0.010196078431372602,3966,7450.705,544.1708,157.8803,7306.75,1.002091146158716,0.99905945310218,1.0167190330497458,0.9987670470777511
196,2020-11-11,TJEA20,"18,492","465,998",25.2,-0.0015847860538826806,3967,7513.687,543.011,157.9613,7362.65,1.0084531598016564,0.9978686838764593,1.000513046909589,1.0076504601909193
197,2020-11-12,TJEA20,"18,244","461,573",25.3,0.003968253968253954,3968,7458.689,545.1091,157.3589,7290.69,0.9926802913137053,1.00386382596301,0.996186407683401,0.9902263451338852
198,2020-11-13,TJEA20,"18,760","476,504",25.4,0.003952569169960452,3969,7518.606,545.8977,157.3752,7390.61,1.008033181166288,1.0014466828750428,1.0001035848623752,1.013705149992662
199,2020-11-16,TJEA20,"18,572","468,757",25.24,-0.006299212598425252,3972,7614.482,546.7667,157.4725,7476.79,1.0127518319220346,1.0015918733491642,1.0006182676813118,1.0116607424826909
200,2020-11-17,TJEA20,"18,648","471,981",25.31,0.0027733755942946914,3973,7605.911999999999,548.4444,157.7175,7442.04,0.9988745130660234,1.0030684019344995,1.0015558272079252,0.9953522835334415
201,2020-11-18,TJEA20,"15,552","392,844",25.26,-0.0019755037534570086,3974,7561.733,549.2798,158.364,7357.34,0.9941914920919412,1.0015232173033402,1.004099101241143,0.9886187120735712
202,2020-11-19,TJEA20,"15,600","391,560",25.1,-0.006334125098970689,3975,7570.83,548.6534,156.9679,7386.86,1.0012030311041134,0.9988595976039898,0.9911842337905078,1.0040123196698807
203,2020-11-20,TJEA20,"15,800","398,160",25.2,0.003984063745019917,3976,7552.231,549.7987,158.2492,7336.76,0.997543334086223,1.0020874745331023,1.008162815454625,0.9932176865406953
204,2020-11-23,TJEA20,"24,000","600,000",25.0,-0.007936507936507908,3979,7573.101,548.5965,158.2994,7378.94,1.0027634218285961,0.9978133815158164,1.0003172211929032,1.0057491317693368
205,2020-11-24,TJEA20,"14,000","351,400",25.1,0.0040000000000000036,3980,7693.22,549.0274,159.5275,7498.29,1.0158612700398424,1.0007854588937406,1.0077580837324716,1.016174409874589
206,2020-11-25,TJEA20,"15,800","399,740",25.3,0.007968127490039834,3981,7700.732,549.7328,159.6807,7486.68,1.0009764441937186,1.001284817479055,1.000960335992227,0.9984516469755105
207,2020-11-26,TJEA20,"12,000","304,800",25.4,0.003952569169960452,3982,7702.493,550.0528,159.6807,7486.68,1.0002286795592938,1.0005821009770566,1.0,1.0
208,2020-11-27,TJEA20,"21,000","525,000",25.0,-0.015748031496062964,3983,7736.576,551.2971,159.7036,7505.38,1.0044249309931212,1.0022621464703023,1.0001434111949659,1.0024977693717376
209,2020-12-22,TJEA20,"3,400","76,500",22.5,-0.09999999999999998,4008,7866.351,555.6922,163.4217,7614.83,0.9993181920388915,0.9994704908355705,0.994645815556045,0.9980026395563868
210,2020-12-23,TJEA20,"3,200","64,800",20.25,-0.09999999999999998,4009,7891.298000000001,555.4962,164.4411,7620.63,1.0031713560709408,0.9996472867533504,1.0062378496858129,1.0007616716328533
211,2020-12-24,TJEA20,"28,000","623,560",22.27,0.09975308641975313,4010,7914.424,555.9688,164.4347,7648.39,1.0029305698504858,1.0008507708963625,0.9999610802895382,1.0036427434477202
212,2020-12-25,TJEA20,"26,000","624,000",24.0,0.07768298158958231,4011,7915.111999999999,555.9331,164.4347,7648.39,1.0000869298890227,0.9999357877636299,1.0,1.0
