,Date,Trading Index,Settlement Volume (ton),Turnover (yuan),Settlement Price (yuan/ton),Return,index_y,MSCI World Index TR,Barclays Global Aggregate Bond Index TR,Bloomberg Commodity Index TR,S&P 500 Total Return Index,MSCI World Index TR Return,Barclays Global Aggregate Bond Index TR Return,Bloomberg Commodity Index TR Return,S&P 500 Total Return Index Return
122,2020-09-28,TJEA20,"4,500","103,500",23.0,0.09523809523809534,3923,7019.964,539.5694,151.5106,6894.27,1.01699859575243,1.000989544297598,1.0042759941802468,1.016112130524175
123,2020-09-29,TJEA20,"4,578","114,450",25.0,0.08695652173913038,3924,7004.558000000001,541.1673,149.974,6861.96,0.9978054018510638,1.002961435544714,0.9898581353383854,0.9953134994713
124,2020-09-30,TJEA20,"2,880","73,440",25.5,0.020000000000000014,3925,7027.344,540.9572,151.2189,6918.83,1.0032530246733626,0.9996117651602379,1.0083007721338366,1.0082877195436872
125,2020-10-12,TJEA20,"1,524","39,624",26.0,0.019607843137254832,3937,7358.7,543.3336,155.3359,7275.43,1.012321830491155,1.0008442086055491,0.9935571230472449,1.0164167802937167
126,2020-10-13,TJEA20,"18,652","477,491",25.6,-0.015384615384615332,3938,7317.904,543.0469,154.8916,7229.55,0.99445608599345,0.999472331547322,0.9971397468325094,0.9936938435253999
127,2020-10-14,TJEA20,"18,800","479,400",25.5,-0.00390625,3939,7286.849,543.9745,155.8007,7182.38,0.9957562985248235,1.001708139757358,1.0058692659898922,0.9934753892012642
128,2020-10-15,TJEA20,"16,000","403,200",25.2,-0.011764705882353009,3940,7234.525,542.8489,156.7415,7171.61,0.9928193928541678,0.9979307853585048,1.0060384837808816,0.9985004970497244
129,2020-10-16,TJEA20,"19,200","480,000",25.0,-0.007936507936507908,3941,7247.081999999999,543.4339,156.6307,7172.7,1.001735704832038,1.0010776479421806,0.9992931036132741,1.000151988186753
130,2020-10-19,TJEA20,"18,000","460,800",25.6,0.024000000000000018,3944,7181.12,544.1573,157.0258,7055.58,0.9908981297576046,1.0013311646549838,1.002522493993834,0.9836714208038814
131,2020-10-20,TJEA20,"28,200","713,460",25.3,-0.01171875,3945,7195.384,543.9745,157.7982,7089.06,1.0019863196827237,0.999664067724535,1.0049189368880782,1.0047451804103986
132,2020-10-21,TJEA20,"16,800","433,440",25.8,0.019762845849802483,3946,7180.986999999999,545.5576,158.2179,7073.65,0.997999133889171,1.0029102467119322,1.002659726156572,0.9978262280189474
133,2020-10-22,TJEA20,"25,500","655,350",25.7,-0.003875968992248069,3947,7190.794,543.6948,157.6012,7111.17,1.0013656897025438,0.9965855117773083,0.9961022109382063,1.0053041923193826
