,Date,Settlement Volume (ton),Settlement Price (yuan/ton),Trading Index,Turnover,Return,index_y,MSCI World Index TR,Barclays Global Aggregate Bond Index TR,Bloomberg Commodity Index TR,S&P 500 Total Return Index,MSCI World Index TR Return,Barclays Global Aggregate Bond Index TR Return,Bloomberg Commodity Index TR Return,S&P 500 Total Return Index Return
272,2019-09-30,4339,87.17,BEA,"378,240.00",0.005100000000000104,3559,6364.933000000001,509.2007,164.7214,6008.59,1.0020972628680722,0.9989604312552552,0.9930076506513994,1.0050986013974317
273,2019-10-09,266,86.5,BEA,"23,009.00",-0.007700000000000041,3568,6243.38,511.1154,165.1006,5896.6,1.0064962857985296,0.9981938918077136,1.0005915043968898,1.0094204126630342
274,2019-10-10,4910,86.71,BEA,"425,732.00",0.0023999999999999573,3569,6280.606,509.751,165.1518,5934.56,1.0059624754540009,0.997330544139347,1.0003101139547648,1.0064376081131499
275,2019-10-15,3220,86.49,BEA,"278,510.00",-0.0024999999999999467,3574,6416.706,508.6062,166.17,6051.39,1.0098107363993098,0.9993698505620355,0.997775915033229,1.0099587430654302
276,2019-10-16,3251,87.3,BEA,"283,812.00",0.009400000000000077,3575,6413.206999999999,508.8316,166.0262,6039.69,0.9994547046412909,1.0004431719471765,0.9991346211710899,0.9980665599143336
277,2019-10-18,4,81.4,BEA,325.60,-0.0676,3577,6413.371,510.319,166.7458,6033.26,0.9969959713619253,1.0008474428348717,1.001144365351547,0.996106880815739
278,2019-10-21,1,76.0,BEA,76.00,-0.06630000000000003,3580,6454.543000000001,509.6642,165.8765,6074.9,1.006419712815616,0.9987168810097213,0.9947866752865738,1.0069017413471324
279,2019-10-22,100,84.0,BEA,"8,400.00",0.10529999999999996,3581,6439.866,510.1345,166.36599999999999,6053.42,0.9977260977268259,1.0009227644398018,1.0029509906466558,0.9964641393273964
280,2019-11-19,425,67.2,BEA,"28,560.00",-0.2,3609,6683.839,509.3162,165.2652,6314.66,0.9996367181213796,1.0005245072578446,0.9941302085526434,0.9994681878183354
281,2019-11-21,280,60.5,BEA,"16,940.00",-0.0997,3611,6642.486,509.2571,166.8708,6282.59,0.9980695183742845,0.9992912342433543,1.0042294545279475,0.9984774727955539
282,2019-11-22,15686,48.4,BEA,"759,202.00",-0.2,3612,6652.849,508.5878,167.1292,6296.34,1.0015601086701575,0.9986857326093245,1.0015485033930442,1.0021885878276315
283,2019-11-25,21424,55.1,BEA,"1,180,542.50",0.13840000000000008,3615,6702.2919999999995,508.5148,166.7934,6344.36,1.007431853631429,0.9998564652946845,0.9979907759984491,1.007626652944409
284,2019-11-26,23877,53.88,BEA,"1,286,537.00",-0.02210000000000001,3616,6714.504,509.1519,167.018,6358.46,1.00182206325836,1.0012528642234209,1.0013465760635614,1.002222446393332
285,2019-11-27,27227,53.18,BEA,"1,447,898.00",-0.013000000000000013,3617,6738.016,508.6233,166.3396,6385.76,1.0035016733924054,0.9989618029511428,0.9959381623537582,1.0042934924494296
286,2019-11-28,3319,55.1,BEA,"182,876.90",0.03610000000000002,3618,6735.89,508.4599,166.3396,6385.76,0.9996844768549081,0.9996787406318194,1.0,1.0
287,2019-12-02,500,66.0,BEA,"33,000.00",0.1978,3622,6662.536,507.7692,163.8224,6306.88,0.9931217467519691,0.9981610156147565,1.0004482470121954,0.9914046240230383
288,2019-12-03,9500,72.11,BEA,"685,000.00",0.09260000000000003,3623,6623.751,510.4316,164.2722,6265.22,0.9941786430872569,1.0052433270864007,1.00274565627167,0.9933945151961033
289,2019-12-10,780,75.38,BEA,"58,800.00",0.045299999999999896,3630,6703.371999999999,509.384,166.812,6348.31,0.9987542710653119,1.000454480640971,1.0048401136086407,0.9989362823698246
290,2019-12-11,14315,76.48,BEA,"1,094,789.50",0.014599999999999946,3631,6719.081,510.0889,166.4235,6366.84,1.002343447447046,1.0013838283102727,0.997671030861089,1.0029188870738825
291,2019-12-12,9215,74.66,BEA,"687,957.00",-0.023800000000000043,3632,6761.562,508.5532,168.0112,6422.35,1.0063224420125312,0.9969893483273209,1.0095401190336701,1.008718610802219
292,2019-12-13,1,60.0,BEA,60.00,-0.1964,3633,6792.48,510.8227,168.7408,6423.93,1.0045726120680398,1.004462659953767,1.004342567638348,1.0002460158664663
293,2019-12-16,28000,61.93,BEA,"1,734,000.00",0.032200000000000006,3636,6844.472,509.9438,170.4144,6470.03,1.0076543471603892,0.9982794421626134,1.0099181703535838,1.0071762923942196
294,2019-12-17,3619,71.26,BEA,"257,902.00",0.15070000000000006,3637,6842.177,510.1273,170.638,6472.24,0.9996646929083792,1.0003598435749195,1.0013120956914439,1.0003415749231457
295,2019-12-18,6620,75.15,BEA,"497,510.00",0.05459999999999998,3638,6832.7119999999995,508.9745,170.3175,6470.0,0.9986166683498541,0.9977401719139517,0.9981217548260058,0.9996539065300422
296,2019-12-19,84,76.0,BEA,"6,384.00",0.011300000000000088,3639,6854.581,508.9612,170.7666,6499.26,1.0032006324867784,0.9999738690248726,1.0026368400193757,1.0045224111282844
297,2019-12-20,80,77.0,BEA,"6,160.00",0.0132000000000001,3640,6881.729,508.5332,170.8745,6531.75,1.0039605630161785,0.9991590714577064,1.0006318565808536,1.004999030658875
298,2019-12-23,5910,75.82,BEA,"448,070.00",-0.015299999999999982,3643,6884.298000000001,508.1707,170.5309,6537.4,1.0003733073476158,0.9992871655183968,0.9979891674884198,1.0008650055498143
299,2019-12-25,4242,82.8,BEA,"351,238.00",0.09210000000000007,3645,6886.302,508.8473,171.4791,6536.58,0.9997363575943384,1.0003290871135266,1.0,1.0
300,2019-12-27,873,75.0,BEA,"65,475.00",-0.09419999999999996,3647,6927.427,510.6635,172.9613,6571.03,1.0020959250610955,1.0036623420474957,1.0010736457304783,1.0000487009775199
301,2019-12-30,1000,68.7,BEA,68700.00,-0.08399999999999996,3650,6894.184,510.9252,173.0705,6533.91,0.9952012486021146,1.0005124705407769,1.0006313551066048,0.9943509617213739
302,2019-12-31,1024,70.0,BEA,"71,680.00",0.01889999999999992,3651,6909.66,511.6712,172.0042,6553.57,1.0022447906815368,1.001460096311554,0.9938389269112875,1.003008918090393
303,2020-01-06,487,73.1,BEA,"35,600.00",0.044300000000000006,3657,6928.356,513.3474,173.6555,6586.54,1.0006255032296967,0.999909621035548,1.0035279840503915,1.003537843652298
304,2020-01-07,400,76.2,BEA,"30,480.00",0.042399999999999986,3658,6922.604,511.9721,173.5155,6568.74,0.9991697886194071,0.9973209175696615,0.9991938061276494,0.9972975188794116
305,2020-01-08,300,80.1,BEA,"24,030.00",0.05119999999999991,3659,6935.89,510.9523,171.4093,6601.15,1.001919219992939,0.9980080945817164,0.9878616031420824,1.004933975161142
306,2020-01-09,350,84.5,BEA,"29,575.00",0.05489999999999995,3660,6974.677,509.965,171.1495,6646.84,1.0055922167162397,0.9980677256957254,0.9984843296133873,1.0069215212500853
307,2020-02-18,1,84.5,BEA,84.50,0.0,3700,7104.472,514.1407,162.1772,6853.04,0.9962416252692015,1.0011319041185889,1.0097515114157811,0.9971423083862481
308,2020-03-11,300,68.0,BEA,"20,400.00",-0.19530000000000006,3722,5794.766,528.2103,145.6599,5581.76,0.9611223177467663,0.9937690278976117,0.9856269961565528,0.9512023462409533
309,2020-03-12,1000,81.0,BEA,"81,000.00",0.19120000000000004,3723,5220.98,519.6413,141.1066,5051.97,0.9009820241231483,0.9837772947630897,0.9687401954827649,0.9050854927478071
310,2020-03-13,600,84.4,BEA,"50,640.00",0.04200000000000004,3724,5530.735,514.0993,139.276,5522.85,1.0593288999383257,0.9893349508593716,0.9870268293616318,1.0932072043183154
311,2020-03-17,475,86.1,BEA,"40,897.50",0.02010000000000001,3728,5211.462,506.6228,132.251,5152.83,1.041218695281426,0.9830879992983248,0.9909604113372507,1.059986999148362
312,2020-03-18,6975,83.97,BEA,"585,695.00",-0.024700000000000052,3729,4944.958,495.598,126.8581,4885.76,0.948861950830688,0.9782386422403414,0.9592222365048279,0.9481702287868997
313,2020-03-20,4700,84.72,BEA,"398,180.00",0.008899999999999908,3731,4854.303,494.7105,130.3159,4697.09,0.9743968811611098,1.006098286415277,0.9946799131993872,0.9568070106108414
314,2020-03-23,205,85.6,BEA,"17,548.00",0.010399999999999965,3734,4710.78,496.8553,132.2568,4559.5,0.9704338604326924,1.0043354648829972,1.0148938080464471,0.9707073954299363
315,2020-03-24,5500,87.0,BEA,"478,500.00",0.01639999999999997,3735,5124.2609999999995,498.2149,136.0065,4987.8,1.08777336237311,1.0027364103794405,1.0283516613134447,1.0939357385678254
316,2020-03-25,230,86.33,BEA,"19,855.10",-0.007700000000000041,3736,5251.88,499.2641,136.472,5045.35,1.024904859451929,1.0021059185504086,1.0034226305360407,1.0115381530935483
317,2020-03-27,100,86.3,BEA,"8,630.00",-0.00029999999999996696,3738,5373.875,510.4101,133.763,5179.92,0.9742448203288687,1.0072026191485872,0.990355797479151,0.9663146466087988
318,2020-04-01,105,86.7,BEA,"9,103.50",0.004599999999999938,3743,5244.805,510.5404,128.592,5036.64,0.9614563571493125,1.0010619632830509,0.9746551166134465,0.9558642678205421
319,2020-04-07,133,87.2,BEA,"11,597.60",0.005800000000000027,3749,5580.41,508.1802,134.8425,5423.52,1.0072389529527621,1.0024195508227973,1.006393210031802,0.9984076345180656
320,2020-04-10,106,86.8,BEA,"9,200.80",-0.004600000000000049,3752,5808.056,512.4616,135.3908,5691.54,1.0006514164129026,1.0000497623020703,1.0,1.0
321,2020-04-16,72,85.37,BEA,"6,146.30",-0.01649999999999996,3758,5786.441999999999,514.9951,132.364,5712.6,1.002155179132379,0.999332284444886,1.0014382567208806,1.0058226649036102
322,2020-04-17,111,86.17,BEA,"9,565.20",0.009400000000000077,3759,5943.246,515.3022,132.4482,5865.9,1.0270985175346095,1.0005963163533012,1.0006361246260314,1.026835416447852
323,2020-04-22,184,85.43,BEA,"15,720.00",-0.008600000000000052,3764,5798.823,513.2003,129.4404,5712.65,1.0186872183438864,0.9985006933271902,1.0197280208482689,1.0229584345073095
324,2020-05-12,4680,74.34,BEA,"347,916.00",-0.12980000000000005,3784,6000.5740000000005,515.9578,131.306,5863.68,0.9871964640689103,1.0030393021385924,0.9962730619466879,0.9796212948947987
325,2020-05-13,109,88.0,BEA,"9,592.00",0.1838,3785,5895.943,515.9067,129.3234,5761.7,0.9825631681235828,0.9999009608925381,0.9849009184652642,0.9826081914429163
326,2020-06-03,307,89.1,BEA,"27,353.70",0.012499999999999956,3806,6564.821999999999,522.5109,136.3276,6389.67,1.0163122146237125,0.9988169284181477,1.001862219289182,1.0137505949547834
327,2020-06-04,231,89.3,BEA,"20,628.30",0.00219999999999998,3807,6553.525,523.3169,137.2916,6369.54,0.9982791612628644,1.0015425515525131,1.0070712020163195,0.9968496025616346
328,2020-06-05,2052,83.98,BEA,"172,324.60",-0.059599999999999986,3808,6696.194,522.4213,138.0206,6536.58,1.0217698109032927,0.9982886086805145,1.0053098660078257,1.026224813722812
329,2020-06-08,231,89.2,BEA,"20,605.20",0.062200000000000026,3811,6759.274,524.0722,137.9102,6615.4,1.0094202766526776,1.0031600932044693,0.999200119402466,1.0120582934806885
330,2020-06-11,90,89.4,BEA,"8,046.00",0.00219999999999998,3814,6365.653,529.0486,136.7408,6145.3,0.9502967413315777,1.0031219064163757,0.9859925557060182,0.9411708850096946
331,2020-06-12,14221,74.54,BEA,"1,060,001.50",-0.1662,3815,6396.201999999999,526.2133,135.9162,6227.42,1.0047990363282446,0.9946407570117377,0.9939696125808829,1.0133630579467234
332,2020-06-15,617,69.42,BEA,"42,834.10",-0.06869999999999997,3818,6417.088000000001,526.5531,135.791,6279.4,1.0032653752961525,1.0006457457460691,0.9990788441701577,1.0083469558822111
333,2020-06-16,1000,80.0,BEA,"80,000.00",0.1524000000000001,3819,6557.9259999999995,526.3366,136.4228,6398.58,1.0219473381072535,0.999588835390011,1.0046527383994521,1.0189795203363379
334,2020-06-18,200,90.1,BEA,"18,020.00",0.1262000000000001,3821,6548.07,526.7354,136.8027,6379.56,0.9990238719603176,1.0006339265241735,1.0007337106005452,1.0006305348252855
335,2020-06-19,3864,90.5,BEA,"349,692.00",0.00439999999999996,3822,6529.276,526.0591,137.7724,6344.7,0.9971298413120202,0.9987160536390756,1.007088310391535,0.994535673306623
336,2020-06-22,132,93.7,BEA,"12,368.40",0.0354000000000001,3825,6555.938,527.3953,138.3259,6385.91,1.004083454275788,1.0025400187925655,1.0040174955215992,1.0064951849575237
337,2020-06-24,15800,90.0,BEA,"1,422,000.00",-0.03949999999999998,3827,6444.68,527.7694,135.9296,6247.66,0.9749967851496608,0.9979931195371222,0.9845191102870344,0.9741511575691049
338,2020-06-29,5861,88.83,BEA,"520,630.00",-0.013000000000000013,3832,6435.908,527.0577,137.0737,6254.78,1.0091991162952392,1.0003264465139212,1.0162075803910666,1.0148097671777399
339,2020-06-30,100,93.0,BEA,"9,300.00",0.046899999999999935,3833,6511.097,526.9333,138.6382,6351.67,1.0116827338116081,0.9997639727111474,1.0114135680294616,1.0154905528251994
340,2020-07-02,1421,93.79,BEA,"133,274.40",0.008499999999999952,3835,6588.83,527.4791,140.0398,6414.16,1.007552018183809,1.0007822537864273,1.006890928621656,1.004762083787611
341,2020-07-06,3095,92.94,BEA,"287,664.00",-0.009099999999999995,3839,6697.45,529.1507,141.2104,6516.05,1.0170379230799251,1.0026223708316573,1.0083590522122996,1.0158851665689663
342,2020-07-07,1548,100.0,BEA,"154,800.00",0.07600000000000008,3840,6635.366999999999,529.2873,141.982,6445.59,0.9907303525968838,1.0002581495214877,1.0054641867737788,0.9891867005317638
343,2020-07-08,11186,87.29,BEA,"976,382.20",-0.1271,3841,6663.464,530.1214,142.5187,6496.14,1.0042344304391906,1.0015758927145995,1.0037800566268964,1.007842571432561
344,2020-07-09,8989,86.92,BEA,"781,332.20",-0.0041999999999999815,3842,6629.543000000001,530.9169,141.5669,6461.31,0.9949094044779113,1.0015005996739617,0.9933215781507971,0.9946383544689615
345,2020-07-10,100,93.5,BEA,"9,350.00",0.0757000000000001,3843,6685.366,531.3642,142.1855,6528.96,1.0084203390791793,1.0008425047309661,1.0043696655079681,1.0104700130468898
346,2020-07-13,12740,85.13,BEA,"1,084,508.00",-0.08950000000000002,3846,6668.102,530.8972,141.8748,6467.84,0.9974176432524412,0.9991211301024796,0.9978148264063494,0.9906386315737882
347,2020-07-14,18420,84.87,BEA,"1,563,231.00",-0.003099999999999992,3847,6718.74,531.663,141.2065,6555.4,1.007594064997806,1.0014424638140869,0.9952895087781622,1.0135377498515732
348,2020-07-15,100,94.0,BEA,"9,400.00",0.10759999999999993,3848,6801.991999999999,532.5739,142.251,6615.07,1.0123910137912762,1.0017133033519352,1.0073969682698742,1.009102419379443
349,2020-07-17,5175,94.0,BEA,"486,450.00",0.0,3850,6787.834,532.6813,141.8882,6611.86,1.0022533533414848,0.9989891607652597,1.000327125008284,1.0028986386560994
350,2020-07-20,4005,92.58,BEA,"370,776.00",-0.015100000000000002,3853,6844.348000000001,533.8489,141.4959,6667.45,1.0083257781495543,1.0021919297711408,0.9972351471087799,1.0084076190360958
351,2020-07-21,8590,88.64,BEA,"761,451.00",-0.04259999999999997,3854,6869.834,535.7415,143.5805,6678.74,1.0037236563658072,1.0035451979015035,1.01473258235751,1.001693301037128
352,2020-07-22,265,93.93,BEA,"24,892.00",0.059700000000000086,3855,6888.321999999999,537.5181,144.5464,6717.29,1.0026911858423362,1.003316151539502,1.006727236637287,1.0057720468232032
353,2020-07-23,4047,90.62,BEA,"366,749.70",-0.03520000000000001,3856,6830.528,538.0097,145.369,6635.04,0.9916098579596019,1.00091457385342,1.005690906172689,0.9877554787719453
354,2020-07-24,1834,95.2,BEA,"74,596.80",0.05049999999999999,3857,6781.781,538.7462,145.4245,6594.1,0.9928633628322729,1.0013689344262753,1.000381787038502,0.9938297282307266
355,2020-07-27,200,95.2,BEA,"19,040.00 ",0.0,3860,6841.143,541.7927,146.1777,6642.89,1.0087531579094047,1.0056547962658482,1.005179319853257,1.0073990385344473
356,2020-07-28,3033,86.61,BEA,"262,677.40",-0.09019999999999996,3861,6806.505999999999,541.7852,146.2388,6599.97,0.9949369571722151,0.999986157067085,1.000417984412123,0.9935389566890315
357,2020-07-29,615,93.77,BEA,"57,669.50",0.0827,3862,6865.15,542.3468,147.2259,6682.01,1.008615874282635,1.0010365731658968,1.006749918626247,1.0124303595319373
358,2020-07-30,100,94.0,BEA,"9,400.00",0.0024999999999999467,3863,6819.276999999999,543.5113,145.6468,6658.02,0.9933179901385985,1.0021471501260817,0.9892743056758357,0.9964097629306152
359,2020-07-31,11800,89.36,BEA,"1,054,400.00 ",-0.0494,3864,6822.597,543.739,146.55100000000002,6709.81,1.0004868551314166,1.0004189425316456,1.0062081693521587,1.0077785888297122
360,2020-08-03,100,94.0,BEA,"9,400.00",0.051900000000000064,3867,6879.235,541.7188,149.1733,6758.2,1.0083015309272993,0.9962846144933506,1.0178934295910638,1.0072118286508858
361,2020-08-04,19371,95.35,BEA,"1,847,100.00",0.014399999999999968,3868,6917.0,543.2571,150.5371,6782.6,1.005489709248194,1.0028396651546891,1.0091423867407907,1.0036104288124057
362,2020-08-05,6500,91.85,BEA,"597,050.00",-0.03669999999999996,3869,6973.585,545.0315,151.9202,6826.22,1.008180569611103,1.0032662251445954,1.0091877683308632,1.0064311620912334
363,2020-08-06,7285,98.18,BEA,"715,222.50",0.06889999999999996,3870,6986.293000000001,545.2036,152.2354,6870.86,1.001822305170153,1.0003157615660747,1.0020747734665962,1.0065394903768117
364,2020-08-10,1442,98.2,BEA,"141,601.20",0.000199999999999978,3874,6990.055,543.4489,151.3065,6895.59,1.0020995181645238,0.9999758952787867,1.0064394725499273,1.002754248071372
365,2020-08-12,5402,94.29,BEA,"509,377.20",-0.03979999999999995,3876,7082.08,540.8741,149.9563,6937.44,1.0137664261014565,0.9991378813494199,1.0054214714675453,1.0141462751455632
366,2020-08-17,8144,90.65,BEA,"738,271.60",-0.03859999999999997,3881,7091.235,541.7766,153.6884,6943.22,1.004116585810891,1.0027108416453534,1.0171182606692972,1.0027353024429977
367,2020-08-19,294,94.0,BEA,"27,636.00",0.03699999999999992,3883,7093.9490000000005,543.1836,154.3651,6930.8,0.9980580357896562,0.9993698554678422,0.9980803300099572,0.9957616769392124
368,2020-08-20,498,102.96,BEA,"51,276.00",0.09529999999999994,3884,7078.829000000001,542.2871,153.187,6952.92,0.9978686060472101,0.9983495451629983,0.9923680935651906,1.003191550758931
369,2020-08-21,12472,92.14,BEA,"1,149,182.00",-0.10509999999999996,3885,7087.901999999999,541.5186,152.4965,6977.27,1.0012817091640438,0.9985828539900727,0.9954924373478167,1.0035021257255945
370,2020-08-25,5410,93.83,BEA,"507,617.00",0.018299999999999983,3889,7180.071999999999,540.4974,153.689,7073.6,1.002472787953581,0.9970933804118634,1.0050701801081263,1.0036080287507254
371,2020-08-26,100,89.9,BEA,"8,990.00",-0.04190000000000005,3890,7248.695,540.6099,154.2883,7145.77,1.009557425050891,1.000208141611782,1.0038994332710864,1.010202725627686
372,2020-08-27,12656,81.88,BEA,"1,036,326.40",-0.08919999999999995,3891,7239.306,539.0473,154.9686,7158.18,0.9987047323690678,0.9971095608866947,1.0044092779556195,1.0017366917770933
373,2020-08-28,22054,90.62,BEA,"1,998,520.60",0.10670000000000003,3892,7281.769,541.8519,156.0781,7207.1,1.0058656175053244,1.0052028829381021,1.0071595148952754,1.0068341394041502
374,2020-08-31,5610,95.28,BEA,"534,525.00",0.05139999999999989,3895,7278.444,542.91,156.4625,7192.11,0.9995433801868749,1.001952747605019,1.0024628695505649,0.997920106561585
375,2020-09-01,5809,91.89,BEA,"533,798.80",-0.035599999999999965,3896,7313.536999999999,543.8919,156.8631,7246.37,1.0048214975618415,1.0018085870586284,1.002560357913238,1.0075443784925426
376,2020-09-02,12189,91.96,BEA,"1,120,848.00",0.0007999999999999119,3897,7393.548000000001,543.2097,155.4359,7358.49,1.010940123773217,0.9987457066376609,0.9909016205850835,1.0154725745442201
377,2020-09-04,6836,86.71,BEA,"592,750.60",-0.05710000000000004,3899,7114.624,540.9628,154.49200000000002,7043.62,0.989213320423058,0.9954575674974924,1.0013014352082297,0.9918663696351976
378,2020-09-07,3830,93.92,BEA,"359,702.00",0.08319999999999994,3902,7139.8859999999995,541.1028,154.49200000000002,7043.62,1.0035507146969396,1.0002587978323094,1.0,1.0
379,2020-09-08,6254,83.56,BEA,"522,565.00",-0.11029999999999997,3903,6981.081,541.4095,152.3703,6848.42,0.977758048237745,1.0005668054203378,0.9862666028014393,0.9722869774348986
380,2020-09-09,6426,81.57,BEA,"524,156.80",-0.023800000000000043,3904,7098.029,540.8823,153.0287,6986.76,1.0167521333730407,0.9990262453835775,1.0043210520685462,1.0202002797725607
381,2020-09-11,5381,65.3,BEA,"351,379.00",-0.1995,3906,7022.474,541.6438,152.7145,6868.22,1.0001652112410868,1.000297331697332,1.0009451380773322,1.000581274228865
382,2020-09-14,2600,63.5,BEA,"165,100.00",-0.027599999999999958,3909,7107.218000000001,543.0573,153.1189,6957.91,1.0120675420086995,1.002609648628859,1.002648078604193,1.0130586964308073
383,2020-09-15,1000,76.2,BEA,"76,200.00",0.2,3910,7141.722,543.0817,153.2288,6994.33,1.004854782841894,1.0000449308019612,1.000717742878247,1.0052343304239348
384,2020-09-16,104,87.58,BEA,"9,108.80",0.1493,3911,7128.624,543.7684,154.299,6962.29,0.9981659885388986,1.0012644506342234,1.0069843267062066,0.995419146651645
385,2020-09-21,11496,94.66,BEA,"1,088,157.00",0.08079999999999997,3916,6909.576999999999,542.7344,151.869,6748.08,0.9837718956038792,0.9966179205040545,0.9752139776239349,0.9884805587456348
386,2020-09-22,14180,93.97,BEA,"1,332,544.00",-0.007299999999999973,3917,6950.835,541.6041,151.5249,6819.08,1.0059711325309786,0.9979173975336739,0.9977342314758114,1.010521511303956
387,2020-09-24,505,95.79,BEA,"48,376.00",0.019400000000000084,3919,6823.465999999999,539.4295,151.2472,6678.04,0.9977455385995726,0.997915480774158,1.0014043093294207,1.0030370301389946
388,2020-09-25,4090,94.97,BEA,"388,444.00",-0.008600000000000052,3920,6902.629,539.036,150.8655,6784.95,1.0116015819526323,0.9992705256201228,0.9974763169169413,1.016009188324718
389,2020-09-28,25352,86.48,BEA,"834,292.00",-0.08940000000000002,3923,7019.964,539.5694,151.5106,6894.27,1.01699859575243,1.000989544297598,1.0042759941802468,1.016112130524175
390,2020-09-29,44453,88.29,BEA,"3,924,971.20",0.02089999999999992,3924,7004.558000000001,541.1673,149.974,6861.96,0.9978054018510638,1.002961435544714,0.9898581353383854,0.9953134994713
391,2020-10-09,11037,90.08,BEA,"994,200.40",0.020299999999999985,3934,7269.130999999999,542.8753,156.3432,7157.92,1.0084135605804383,1.0038899964624628,1.0151582345672678,1.0088113425599685
392,2020-10-13,26988,95.28,BEA,"2,571,451.00",0.057700000000000085,3938,7317.904,543.0469,154.8916,7229.55,0.99445608599345,0.999472331547322,0.9971397468325094,0.9936938435253999
393,2020-10-15,7987,95.2,BEA,"760,360.70",-0.0008000000000000228,3940,7234.525,542.8489,156.7415,7171.61,0.9928193928541678,0.9979307853585048,1.0060384837808816,0.9985004970497244
394,2020-10-19,12490,95.21,BEA,"1,189,115.70",9.9999999999989e-05,3944,7181.12,544.1573,157.0258,7055.58,0.9908981297576046,1.0013311646549838,1.002522493993834,0.9836714208038814
395,2020-10-20,24706,92.62,BEA,"2,288,197.20",-0.0272,3945,7195.384,543.9745,157.7982,7089.06,1.0019863196827237,0.999664067724535,1.0049189368880782,1.0047451804103986
396,2020-10-21,8868,94.96,BEA,"1,791,681.70",0.0253000000000001,3946,7180.986999999999,545.5576,158.2179,7073.65,0.997999133889171,1.0029102467119322,1.002659726156572,0.9978262280189474
397,2020-10-22,9652,93.97,BEA,"906,952.00",-0.010399999999999965,3947,7190.794,543.6948,157.6012,7111.17,1.0013656897025438,0.9965855117773083,0.9961022109382063,1.0053041923193826
398,2020-10-23,11988,88.96,BEA,"1,066,457.60",-0.05330000000000002,3948,7219.401999999999,543.8025,157.02200000000002,7135.81,1.0039784201855873,1.0001980890749738,0.9963249010794335,1.0034649713057064
399,2020-10-26,1784,88.84,BEA,"2,823,786.80",-0.0012999999999999678,3951,7099.255,543.9694,156.3046,7003.21,0.9833577628728808,1.0003069128957662,0.995431213460534,0.9814176666699365
400,2020-10-27,13125,93.75,BEA,"1,230,501.00",0.05529999999999991,3952,7074.286999999999,545.4697,157.0624,6982.14,0.9964830112455461,1.0027580595526147,1.004848225835964,0.996991379667324
401,2020-10-28,14623,89.41,BEA,"1,307,494.00",-0.046300000000000015,3953,6851.5,543.9592,153.9736,6735.75,0.9685074976460526,0.9972308269368583,0.9803339309726581,0.9647113922092653
402,2020-10-29,9007,92.9,BEA,"836,706.00",0.03899999999999992,3954,6887.094,541.7831,152.858,6816.79,1.0051950667736993,0.9959995161401811,0.9927546020876306,1.0120313253906394
403,2020-10-30,9010,89.44,BEA,"805,863.20",-0.03720000000000001,3955,6811.78,541.4746,153.349,6734.84,0.9890644733468136,0.9994305839366344,1.0032121315207578,0.987978212619136
404,2020-11-02,9746,93.42,BEA,"910,479.00",0.044499999999999984,3958,6898.656999999999,541.4536,153.9511,6817.89,1.0127539350947916,0.9999612170173818,1.0039263379611214,1.012331399112674
405,2020-11-03,8826,88.8,BEA,"783,752.80",-0.04949999999999999,3959,7038.755999999999,543.2396,154.2368,6939.3,1.0203081556308713,1.0032985282580076,1.0018557840768918,1.0178075621636606
406,2020-11-04,72517,93.82,BEA,"6,803,332.00",0.0565,3960,7179.433000000001,544.6883,155.1609,7092.3,1.0199860600367454,1.0026667790786976,1.0059914365443268,1.0220483334053867
407,2020-11-05,36550,91.87,BEA,"3,357,996.00 ",-0.02080000000000004,3961,7328.643,548.1579,156.2287,7231.67,1.0207829782658322,1.0063698816368922,1.0068818884138981,1.0196508889922873
408,2020-11-06,40752,92.3,BEA,"3,761,609.70",0.004699999999999927,3962,7339.4259999999995,548.4961,155.4409,7230.51,1.001471350153091,1.0006169755101586,0.9949573925917581,0.9998395944505212
409,2020-11-09,9350,91.55,BEA,"856,020.00",-0.008099999999999996,3965,7435.156999999999,544.6831,155.2841,7315.77,1.0130433905866754,0.9930482641535646,0.9989912564839756,1.0117916993407103
410,2020-11-10,35822,96.29,BEA,"3,449,420.10",0.05180000000000007,3966,7450.705,544.1708,157.8803,7306.75,1.002091146158716,0.99905945310218,1.0167190330497458,0.9987670470777511
411,2020-11-11,39888,91.53,BEA,"3,651,081.50",-0.0494,3967,7513.687,543.011,157.9613,7362.65,1.0084531598016564,0.9978686838764593,1.000513046909589,1.0076504601909193
412,2020-11-12,55536,93.92,BEA,"5,215,821.00",0.02610000000000001,3968,7458.689,545.1091,157.3589,7290.69,0.9926802913137053,1.00386382596301,0.996186407683401,0.9902263451338852
413,2020-11-13,18158,90.09,BEA,"1,635,885.80",-0.04079999999999995,3969,7518.606,545.8977,157.3752,7390.61,1.008033181166288,1.0014466828750428,1.0001035848623752,1.013705149992662
414,2020-11-16,5317,82.5,BEA,"438,652.50",-0.08420000000000005,3972,7614.482,546.7667,157.4725,7476.79,1.0127518319220346,1.0015918733491642,1.0006182676813118,1.0116607424826909
415,2020-11-20,7519,66.0,BEA,"496,254.00",-0.2,3976,7552.231,549.7987,158.2492,7336.76,0.997543334086223,1.0020874745331023,1.008162815454625,0.9932176865406953
416,2020-11-23,100,74.0,BEA,"7,400.00",0.12119999999999995,3979,7573.101,548.5965,158.2994,7378.94,1.0027634218285961,0.9978133815158164,1.0003172211929032,1.0057491317693368
417,2020-11-26,105,88.8,BEA,"9,324.00",0.2,3982,7702.493,550.0528,159.6807,7486.68,1.0002286795592938,1.0005821009770566,1.0,1.0
