,Date,Trading Index,Open Price,Settlement Price (yuan/ton),Highest Price,Lowest Price,Price Change,Return,Settlement Volume (ton),Turnover (yuan)
299,2020-03-27,GDEA,29.49,29.69,30.3,29.01,0.2,0.68,187563,5605392.77
300,2020-03-26,GDEA,29.86,29.49,31.48,28,-0.37,-1.24,4597,139262.56
301,2020-03-25,GDEA,29.8,29.86,30.48,29.5,0.06,0.2,2502,74354.83
302,2020-03-24,GDEA,30.04,29.8,31.6,28.56,-0.24,-0.8,4774,146055.47
303,2020-03-23,GDEA,30.2,30.04,30.58,29.51,-0.16,-0.53,1243,37345.49
304,2020-03-20,GDEA,30.18,30.2,30.5,28,0.02,0.07,5397,162017.2
305,2020-03-19,GDEA,30.18,30.18,30.6,28,0,0,1894,56192
306,2020-03-18,GDEA,29.84,30.18,31.49,28,0.34,1.14,1953,60133.7
307,2020-03-17,GDEA,29.92,29.84,31.5,27.65,-0.08,-0.27,29407,880865.7
308,2020-03-16,GDEA,29.98,29.92,30.69,29.75,-0.06,-0.2,1801,53887.1
309,2020-03-13,GDEA,29.93,29.98,30.88,28.88,0.05,0.17,17137,513735.13
310,2020-03-12,GDEA,30,29.93,30.95,28.6,-0.07,-0.23,76984,2303912.21
311,2020-03-11,GDEA,30.34,30,30.8,29.11,-0.34,-1.12,16664,499965.49
312,2020-03-10,GDEA,30.36,30.34,30.88,28,-0.02,-0.07,6551,197752.4
313,2020-03-09,GDEA,30.73,30.36,31.2,30.01,-0.37,-1.2,31432,911722.29
314,2020-03-06,GDEA,30.06,30.73,30.98,29.11,0.67,2.23,12801,393429.5
315,2020-03-05,GDEA,30.84,30.06,30.8,29.51,-0.78,-2.53,25958,780703.03
316,2020-03-04,GDEA,30.1,30.84,31.49,29,0.74,2.46,10294,317498.86
317,2020-03-03,GDEA,30.02,30.1,30.8,29.01,0.08,0.27,9994,301421.7
318,2020-03-02,GDEA,30.22,30.02,30.85,28.6,-0.2,-0.66,468842,12694782.35
319,2020-02-28,GDEA,29.68,30.22,30.85,28.77,0.54,1.82,485221,13655020.53
320,2020-02-27,GDEA,28.99,29.68,30,28.44,0.69,2.38,426880,11559705.96
321,2020-02-26,GDEA,28.67,28.99,29.78,27.55,0.32,1.12,426192,12040746.39
322,2020-02-25,GDEA,28.67,28.67,30,28,0,0,531563,14379666.57
323,2020-02-24,GDEA,28.73,28.67,29.93,27,-0.06,-0.21,413011,11773656.16
324,2020-02-21,GDEA,28.47,28.73,29.16,28.47,0.26,0.91,412234,11151508.74
325,2020-02-20,GDEA,27.23,28.47,28.99,27.66,1.24,4.55,8342,237087.89
326,2020-02-19,GDEA,28.38,27.23,29.5,27.02,-1.15,-4.05,44347,1208708.61
327,2020-02-18,GDEA,28.56,28.38,29.28,27.8,-0.18,-0.63,2384,67667.93
328,2020-02-17,GDEA,29.23,28.56,29.79,28.12,-0.67,-2.29,5401,154251
329,2020-02-14,GDEA,28.51,29.23,29.92,27.2,0.72,2.53,18188,515428.99
330,2020-02-13,GDEA,28.52,28.51,29.48,28.01,-0.01,-0.04,2718,77488.48
331,2020-02-12,GDEA,28.17,28.52,29.5,27.2,0.35,1.24,17259,482183.2
332,2020-02-11,GDEA,28.73,28.17,29.46,27,-0.56,-1.95,13860,389854.9
333,2020-02-10,GDEA,27.15,28.73,29.87,28.21,1.58,5.82,3368,99042.96
334,2020-01-23,GDEA,26.67,27.15,29.34,26.89,0.48,1.8,135430,3676266.7
335,2020-01-22,GDEA,27.06,26.67,29.5,26.66,-0.39,-1.44,115824,3088809.7
336,2020-01-21,GDEA,28.83,27.06,30.8,26.65,-1.77,-6.14,39369,1083402.03
337,2020-01-20,GDEA,28.75,28.83,30.5,28.13,0.08,0.28,19227,560174.31
338,2020-01-17,GDEA,28.64,28.75,29.3,28.71,0.11,0.38,1869,53734.12
339,2020-01-16,GDEA,28.36,28.64,29.36,28.12,0.28,0.99,67200,1924904.65
340,2020-01-15,GDEA,30.16,28.36,29.4,28,-1.8,-5.97,4844,136586.92
341,2020-01-14,GDEA,29.11,30.16,30.66,28.1,1.05,3.61,2814,84881.32
342,2020-01-13,GDEA,28.99,29.11,31.66,29,0.12,0.41,25366,735947.01
343,2020-01-10,GDEA,28.93,28.99,29,28.25,0.06,0.21,11100,321825
344,2020-01-09,GDEA,28.97,28.93,29.19,28.7,-0.04,-0.14,16460,476263
345,2020-01-08,GDEA,29.23,28.97,29.47,27,-0.26,-0.89,1939,54866
346,2020-01-07,GDEA,28.43,29.23,29.5,28.8,0.8,2.81,2700,78929
347,2020-01-06,GDEA,28.4,28.43,29.5,27.15,0.03,0.11,6502,184859.8
348,2020-01-03,GDEA,28.03,28.4,28.66,28.2,0.37,1.32,2485,70572.99
349,2020-01-02,GDEA,27.88,28.03,30,28,0.15,0.54,6225,174505.31
350,2019-12-31,GDEA,28.01,27.88,29.18,25.6,-0.13,-0.46,134298,3744197.61
351,2019-12-30,GDEA,27.34,28.01,28.5,27.92,0.67,2.45,105160,2955305.97
352,2019-12-27,GDEA,27.26,27.34,27.86,27.32,0.08,0.29,32974,899186.24
353,2019-12-26,GDEA,27.52,27.26,28.5,27.2,-0.26,-0.94,104779,2856516.76
354,2019-12-25,GDEA,27.19,27.52,28,27.27,0.33,1.21,251572,6086763
355,2019-12-24,GDEA,27.07,27.19,27.5,26.4,0.12,0.44,309086,7980029.75
356,2019-12-23,GDEA,26.58,27.07,27.28,26.55,0.49,1.84,192211,4596757
357,2019-12-20,GDEA,26.35,26.58,27.18,26.5,0.23,0.87,373519,9250986.23
358,2019-12-19,GDEA,26.41,26.35,27.2,26.12,-0.06,-0.23,370044,7235783.19
359,2019-12-18,GDEA,26.35,26.41,27.18,26.38,0.06,0.23,136951,3639993.83
360,2019-12-17,GDEA,26.13,26.35,27.29,26.1,0.22,0.84,208267,5345193.29
361,2019-12-16,GDEA,26.43,26.13,27.3,25.6,-0.3,-1.14,213858,5573664.25
362,2019-12-13,GDEA,25.58,26.43,27.2,25.6,0.85,3.32,178971,4711614.8
363,2019-12-12,GDEA,25.75,25.58,27.4,25.52,-0.17,-0.66,95441,2500292.01
364,2019-12-11,GDEA,27.15,25.75,27.49,25,-1.4,-5.16,37522,957034.81
365,2019-12-10,GDEA,26.79,27.15,27.39,25.2,0.36,1.34,175284,4669390.22
366,2019-12-09,GDEA,26.87,26.79,27.49,26.5,-0.08,-0.3,39604,1060821.15
367,2019-12-06,GDEA,27.19,26.87,27.49,26.4,-0.32,-1.18,6791,182499.55
368,2019-12-05,GDEA,26.76,27.19,27.39,26.7,0.43,1.61,32581,587680.39
369,2019-12-04,GDEA,26.89,26.76,27.44,26.71,-0.13,-0.48,1587,42468.67
370,2019-12-03,GDEA,26.9,26.89,27.44,26.8,-0.01,-0.04,589,15839.92
371,2019-12-02,GDEA,26.95,26.9,27.5,26.55,-0.05,-0.19,11252,302626.92
372,2019-11-29,GDEA,26.95,26.95,27.05,27.05,0,0,1200088,9002380.4
373,2019-11-28,GDEA,27.15,26.95,27.66,25.22,-0.2,-0.74,5531,149087.26
374,2019-11-27,GDEA,26.91,27.15,27.5,26.9,0.24,0.89,552631,7335925.89
375,2019-11-26,GDEA,27.16,26.91,27.66,26.88,-0.25,-0.92,10954,294783.45
376,2019-11-25,GDEA,27.47,27.16,27.88,26.1,-0.31,-1.13,43104,564298.58
377,2019-11-22,GDEA,27.44,27.47,27.59,27.21,0.03,0.11,54455,636934.1
378,2019-11-21,GDEA,27.4,27.44,27.6,27.11,0.04,0.15,333,9136.51
379,2019-11-20,GDEA,27.43,27.4,27.65,27.04,-0.03,-0.11,674,18465.71
380,2019-11-19,GDEA,27.15,27.43,27.98,26.81,0.28,1.03,19624,538222.5
381,2019-11-18,GDEA,27.02,27.15,27.49,26.9,0.13,0.48,900,24438.44
382,2019-11-15,GDEA,26.27,27.02,27.5,26.63,0.75,2.85,1834,49545.64
383,2019-11-14,GDEA,26.9,26.27,27.45,25,-0.63,-2.34,5951,156349.07
384,2019-11-13,GDEA,26.66,26.9,27,26.51,0.24,0.9,1432,38514.7
385,2019-11-12,GDEA,26.75,26.66,26.99,26.33,-0.09,-0.34,666,17755.56
386,2019-11-11,GDEA,26.87,26.75,27,26.56,-0.12,-0.45,12484,333913.86
387,2019-11-08,GDEA,26.7,26.87,27.1,26.22,0.17,0.64,5884,158073.84
388,2019-11-07,GDEA,26.12,26.7,26.99,26.28,0.58,2.22,4612,123155.26
389,2019-11-06,GDEA,26.58,26.12,26.78,26.1,-0.46,-1.73,10600,276881.52
390,2019-11-05,GDEA,26.36,26.58,26.77,26.2,0.22,0.83,5019,133409.73
391,2019-11-04,GDEA,26.01,26.36,26.88,26.04,0.35,1.35,28471,750631.05
392,2019-11-01,GDEA,26.11,26.01,26.38,25.9,-0.1,-0.38,5170,134494.68
393,2019-10-31,GDEA,26.02,26.11,26.5,26.02,0.09,0.35,4555,118914.99
394,2019-10-30,GDEA,26.1,26.02,26.38,23.5,-0.08,-0.31,15686,408076.8
395,2019-10-29,GDEA,26.71,26.1,26.5,25.52,-0.61,-2.28,5213,136066.07
396,2019-10-28,GDEA,26.46,26.71,28.33,25.9,0.25,0.94,1530,40870.53
397,2019-10-25,GDEA,26.19,26.46,27.88,25.6,0.27,1.03,2967,78492.8
398,2019-10-24,GDEA,26.47,26.19,27.86,25.88,-0.28,-1.06,4930,129106.64
399,2019-10-23,GDEA,26.15,26.47,26.49,26.2,0.32,1.22,108657,2198613.25
400,2019-10-22,GDEA,26.23,26.15,27,25.3,-0.08,-0.3,7835,204897.07
401,2019-10-21,GDEA,26.23,26.23,28.8,25.1,0,0,87849,2341861.44
402,2019-10-18,GDEA,26.07,26.23,26.49,25.95,0.16,0.61,372,9758.83
403,2019-10-17,GDEA,25.43,26.07,26.4,25.25,0.64,2.52,204007,4124456.13
404,2019-10-16,GDEA,25.54,25.43,27.5,25.1,-0.11,-0.43,30305,767378.4
405,2019-10-15,GDEA,25.71,25.54,26.45,25.18,-0.17,-0.66,1200,30651.08
406,2019-10-14,GDEA,25.62,25.71,26.25,25.1,0.09,0.35,371,9537.61
407,2019-10-11,GDEA,25,25.62,26.38,25.5,0.62,2.48,201335,4714199.73
408,2019-10-10,GDEA,26.58,25,26.3,24.51,-1.58,-5.94,4744,118622.6
409,2019-10-09,GDEA,26.07,26.58,26.58,26.58,0.51,1.96,210,5581.8
410,2019-10-08,GDEA,24.5,26.07,26.88,25.22,1.57,6.41,620,16165.08
411,2019-09-30,GDEA,25.99,24.5,26.5,23.39,-1.49,-5.73,3885,95166.76
412,2019-09-27,GDEA,25.92,25.99,28.5,25.1,0.07,0.27,1535,39895
413,2019-09-26,GDEA,25.95,25.92,26.5,25.4,-0.03,-0.12,151847,3527870.16
414,2019-09-25,GDEA,25.25,25.95,26.99,25.1,0.7,2.77,281201,6751163.6
415,2019-09-24,GDEA,25.48,25.25,26.5,25.01,-0.23,-0.9,14289,360786.62
416,2019-09-23,GDEA,24.64,25.48,26.5,24.01,0.84,3.41,10279,261903.26
417,2019-09-20,GDEA,25.11,24.64,26.7,22.72,-0.47,-1.87,6013,148187.43
418,2019-09-19,GDEA,25.26,25.11,26.8,22.73,-0.15,-0.59,9868,247821.2
419,2019-09-18,GDEA,24.25,25.26,26.66,24.61,1.01,4.16,3337,84289.79
420,2019-09-17,GDEA,25.4,24.25,26.88,22.86,-1.15,-4.53,13882,336616.93
421,2019-09-16,GDEA,25.99,25.4,26.86,25.01,-0.59,-2.27,9931,252285.45
422,2019-09-12,GDEA,26.03,25.99,26.88,25.56,-0.04,-0.15,8682,225622.15
423,2019-09-11,GDEA,26.03,26.03,26.88,25.06,0,0,6491,168988.26
424,2019-09-10,GDEA,25.11,26.03,26.9,25.3,0.92,3.66,5397,140502.91
425,2019-09-09,GDEA,25.96,25.11,26.95,24.01,-0.85,-3.27,3784,95005.42
426,2019-09-06,GDEA,25.74,25.96,27.88,25.01,0.22,0.85,4504,116913.79
427,2019-09-05,GDEA,25.62,25.74,28.18,25.31,0.12,0.47,4730,121735.87
428,2019-09-04,GDEA,25.71,25.62,26.95,25.03,-0.09,-0.35,2223,56946.91
429,2019-09-03,GDEA,26.09,25.71,26.99,25.22,-0.38,-1.46,2199,56526.77
430,2019-09-02,GDEA,25.32,26.09,26.99,25.52,0.77,3.04,1797,46883.41
431,2019-08-30,GDEA,24.9,25.32,27.39,24.01,0.42,1.69,4455,112786.89
432,2019-08-29,GDEA,24.22,24.9,26.64,24.01,0.68,2.81,1414,35208.86
433,2019-08-28,GDEA,24.57,24.22,26.99,23.1,-0.35,-1.42,704,17052.21
434,2019-08-27,GDEA,23.03,24.57,25.33,24.01,1.54,6.69,1022,25107.85
435,2019-08-26,GDEA,23.72,23.03,26,22.71,-0.69,-2.91,137005,3116795.96
436,2019-08-23,GDEA,23.1,23.72,25.41,23.69,0.62,2.68,116105,2753910.46
437,2019-08-22,GDEA,24.22,23.1,24.88,23.1,-1.12,-4.62,3001,69324.88
438,2019-08-21,GDEA,23.98,24.22,26.3,23,0.24,1,8545,206991.57
439,2019-08-20,GDEA,23.06,23.98,24.94,23.89,0.92,3.99,1411,33836.46
440,2019-08-19,GDEA,23.14,23.06,23.99,22.92,-0.08,-0.35,2303,53108.94
441,2019-08-16,GDEA,23.76,23.14,26.1,22.9,-0.62,-2.61,6506,150530.34
442,2019-08-15,GDEA,23.33,23.76,25.66,23.5,0.43,1.84,2567,60982.07
443,2019-08-14,GDEA,23.12,23.33,25.4,22.7,0.21,0.91,11605,270709.47
444,2019-08-13,GDEA,23.07,23.12,23.49,22.71,0.05,0.22,10822,250043.02
445,2019-08-12,GDEA,23.05,23.07,23.49,22.65,0.02,0.09,1723,39745.16
446,2019-08-09,GDEA,23.09,23.05,23.39,22.7,-0.04,-0.17,912,21023.45
447,2019-08-08,GDEA,23.01,23.09,23.45,22.7,0.08,0.35,651,15032.3
448,2019-08-07,GDEA,23.06,23.01,23.27,22.53,-0.05,-0.22,912,20983.92
449,2019-08-06,GDEA,23.06,23.06,23.39,22.9,0,0,1535,35395.76
450,2019-08-05,GDEA,23.05,23.06,23.42,22.7,0.01,0.04,400,9224
451,2019-08-02,GDEA,23.01,23.05,23.49,22.61,0.04,0.17,400,9220
452,2019-08-01,GDEA,23.01,23.01,23.5,22.7,0,0,10703,246271.32
453,2019-07-31,GDEA,23.1,23.01,23.49,23,-0.09,-0.39,11638,267775.3
454,2019-07-30,GDEA,22.98,23.1,23.44,22.8,0.12,0.52,510,11779
455,2019-07-29,GDEA,23.1,22.98,23.33,22.8,-0.12,-0.52,23201,533195.33
456,2019-07-26,GDEA,23.11,23.1,23.3,23.1,-0.01,-0.04,101,2333.3
457,2019-07-25,GDEA,23,23.11,23.24,23.11,0.11,0.48,20024,462755.12
458,2019-07-24,GDEA,22.97,23,23.48,22.7,0.03,0.13,20489,471281.45
459,2019-07-23,GDEA,23.03,22.97,23.78,22.7,-0.06,-0.26,40972,941238.31
460,2019-07-22,GDEA,23.56,23.03,24.85,22.8,-0.53,-2.25,22941,528399.86
461,2019-07-19,GDEA,23,23.56,23.57,23.5,0.56,2.43,124,2921.28
462,2019-07-18,GDEA,22.96,23,23.92,22.6,0.04,0.17,10963,252098.49
463,2019-07-17,GDEA,22.71,22.96,23.98,20.66,0.25,1.1,7341,168554.82
464,2019-07-16,GDEA,22.71,22.71,23.85,20.5,0,0,21512,487240.98
465,2019-07-15,GDEA,22.71,22.71,23.55,23.55,0,0,100,2355
466,2019-07-12,GDEA,22.83,22.71,25.1,20.66,-0.12,-0.53,29401,661583.68
467,2019-07-11,GDEA,22.38,22.83,23,22.7,0.45,2.01,1800,41100
468,2019-07-10,GDEA,22.62,22.38,23.5,22.2,-0.24,-1.06,46507,1040928.39
469,2019-07-09,GDEA,23.65,22.62,23.39,22.53,-1.03,-4.36,52501,1187348.39
470,2019-07-08,GDEA,23.43,23.65,24,22.51,0.22,0.94,50731,1142070.3
471,2019-07-05,GDEA,23.43,23.43,23.88,23.4,0,0,332100,2886700
472,2019-07-04,GDEA,22.71,23.43,23.44,22.81,0.72,3.17,70500,1651670
473,2019-07-03,GDEA,23.2,22.71,22.71,22.71,-0.49,-2.11,100200,2443542
474,2019-07-02,GDEA,23.19,23.2,23.5,23.2,0.01,0.04,175101,3983593.5
475,2019-07-01,GDEA,23.64,23.19,23.3,23.19,-0.45,-1.9,220690,5357808.1
476,2019-06-28,GDEA,22.48,23.64,23.75,23.5,1.16,5.16,102160,2051067.5
477,2019-06-27,GDEA,22.57,22.48,23.7,22.31,-0.09,-0.4,55107,1238965.18
478,2019-06-26,GDEA,22.81,22.57,23.49,22.36,-0.24,-1.05,22419,505939.05
479,2019-06-25,GDEA,22.01,22.81,23.49,22.81,0.8,3.63,42668,975148.56
480,2019-06-24,GDEA,22.58,22.01,23.65,22.01,-0.57,-2.52,40101,882758.65
481,2019-06-21,GDEA,23.27,22.58,25.6,22.01,-0.69,-2.97,271377,6245279.75
482,2019-06-20,GDEA,23.47,23.27,23.68,23.01,-0.2,-0.85,289260,6077059.79
483,2019-06-19,GDEA,23.36,23.47,23.67,23.2,0.11,0.47,397541,8945003.37
484,2019-06-18,GDEA,23.2,23.36,23.5,23.02,0.16,0.69,400901,9078977.63
485,2019-06-17,GDEA,23.07,23.2,23.3,22.31,0.13,0.56,420265,10012129.25
486,2019-06-16,GDEA,23.23,23.07,24.8,22.86,-0.16,-0.69,10650,253720
487,2019-06-15,GDEA,22.94,23.23,23.85,20.66,0.29,1.26,153848,2101114.6
488,2019-06-14,GDEA,22.91,22.94,23.17,22.91,0.03,0.13,390190,8704765.33
489,2019-06-13,GDEA,23.06,22.91,23,22.51,-0.15,-0.65,544351,6719997.06
490,2019-06-12,GDEA,22.85,23.06,23.3,22.51,0.21,0.92,489644,9610800
491,2019-06-11,GDEA,23.03,22.85,23.3,21.21,-0.18,-0.78,1360919,18520319.19
492,2019-06-10,GDEA,22.9,23.03,23.18,22.76,0.13,0.57,1183491,21960054.6
493,2019-06-06,GDEA,22.86,22.9,23.2,20.66,0.04,0.17,1339761,19690168.08
494,2019-06-05,GDEA,22.81,22.86,23.5,21.25,0.05,0.22,1503001,23669413.5
495,2019-06-04,GDEA,23.2,22.81,23.3,22.71,-0.39,-1.68,106509,448497.58
496,2019-06-03,GDEA,23.13,23.2,23.29,22.8,0.07,0.3,511699,8265773.69
497,2019-05-31,GDEA,23.05,23.13,23.3,22.51,0.08,0.35,1082628,15538445.68
498,2019-05-30,GDEA,22.66,23.05,23.19,22.75,0.39,1.72,655066,13943842.47
499,2019-05-29,GDEA,22.5,22.66,23.07,22.5,0.16,0.71,620297,12697534.01
500,2019-05-28,GDEA,23.23,22.5,23.28,21.73,-0.73,-3.14,859457,17704076.65
501,2019-05-27,GDEA,23.08,23.23,24.8,23,0.15,0.65,800680,17304756.03
502,2019-05-24,GDEA,22.85,23.08,23.4,22.77,0.23,1.01,235200,4257093.64
503,2019-05-23,GDEA,22.85,22.85,23,22.7,0,0,261974,5798132.74
504,2019-05-22,GDEA,22.73,22.85,25,22.6,0.12,0.53,88345,2040110.08
505,2019-05-21,GDEA,23.12,22.73,22.82,22.6,-0.39,-1.69,73742,1676320.85
506,2019-05-20,GDEA,22.66,23.12,24.5,22.6,0.46,2.03,37857,913916.61
507,2019-05-17,GDEA,22.42,22.66,22.8,22.5,0.24,1.07,1097,24859.05
508,2019-05-16,GDEA,22.36,22.42,22.8,22.3,0.06,0.27,160917,3610955.43
509,2019-05-15,GDEA,22.25,22.36,22.5,22,0.11,0.49,281163,6063697.98
510,2019-05-14,GDEA,22.04,22.25,22.48,22.11,0.21,0.95,543381,12381840.84
511,2019-05-13,GDEA,21.93,22.04,22.29,21.31,0.11,0.5,655816,10099017.81
512,2019-05-10,GDEA,21.78,21.93,22.04,21.62,0.15,0.69,60108,1318205.69
513,2019-05-09,GDEA,21.63,21.78,21.98,21.54,0.15,0.69,92151,2006720.7
514,2019-05-08,GDEA,20.69,21.63,21.98,21.38,0.94,4.54,163258,2796773.47
515,2019-05-07,GDEA,20.24,20.69,21.95,20.61,0.45,2.22,506458,10621767.26
516,2019-05-06,GDEA,21.88,20.24,21.99,20,-1.64,-7.5,706110,14647312.65
517,2019-04-30,GDEA,22.03,21.88,22.49,21.8,-0.15,-0.68,898567,19949300
518,2019-04-29,GDEA,22.48,22.03,22.5,22,-0.45,-2,300734,5738207.8
519,2019-04-26,GDEA,22.47,22.48,22.49,22,0.01,0.04,210518,4914461.98
520,2019-04-25,GDEA,22.49,22.47,22.5,22.1,-0.02,-0.09,298094,6283310.99
521,2019-04-24,GDEA,22.46,22.49,24.71,20.22,0.03,0.13,674916,13798174.58
522,2019-04-23,GDEA,22.5,22.46,22.69,22.25,-0.04,-0.18,381833,8152215.1
523,2019-04-22,GDEA,22.41,22.5,24.65,22.21,0.09,0.4,631793,13356914.78
524,2019-04-19,GDEA,22.36,22.41,23.5,20.13,0.05,0.22,251102,5308113.26
525,2019-04-18,GDEA,22.24,22.36,22.8,22.02,0.12,0.54,23052,515510.03
526,2019-04-17,GDEA,21.91,22.24,22.49,21.82,0.33,1.51,257,5715.93
527,2019-04-16,GDEA,21.7,21.91,22.22,21.75,0.21,0.97,3113,68199.24
528,2019-04-15,GDEA,21.85,21.7,22.27,21.5,-0.15,-0.69,1042103,19827908.69
529,2019-04-12,GDEA,21.43,21.85,21.89,21.68,0.42,1.96,381452,8013530.09
530,2019-04-11,GDEA,21.78,21.43,21.8,21.2,-0.35,-1.61,609274,13080881.74
531,2019-04-10,GDEA,21.49,21.78,21.9,21.35,0.29,1.35,574712,11128696.34
532,2019-04-09,GDEA,21.64,21.49,21.86,21.41,-0.15,-0.69,191463,4114650.42
533,2019-04-08,GDEA,21.83,21.64,22,21.41,-0.19,-0.87,426714,8890221.53
534,2019-04-04,GDEA,21.94,21.83,22.49,19.75,-0.11,-0.5,910377,15767115.5
535,2019-04-03,GDEA,21.67,21.94,23.84,21.71,0.27,1.25,468867,7933748.33
536,2019-04-02,GDEA,21.74,21.67,22,21.6,-0.07,-0.32,337446,7085964.11
537,2019-04-01,GDEA,21.71,21.74,21.88,21.25,0.03,0.14,628807,12764866.04
538,2019-03-29,GDEA,21.45,21.71,21.8,21.4,0.26,1.21,847098,15358823.41
539,2019-03-28,GDEA,21.34,21.45,22.8,21.39,0.11,0.52,1095404,22306913.05
540,2019-03-27,GDEA,21.36,21.34,21.36,21.3,-0.02,-0.09,601939,12577506.4
541,2019-03-26,GDEA,21.37,21.36,21.55,21.2,-0.01,-0.05,786030,12669170.5
542,2019-03-25,GDEA,21.44,21.37,21.6,21.31,-0.07,-0.33,570292,12063350.82
543,2019-03-22,GDEA,21.16,21.44,21.5,21.4,0.28,1.32,1677059,32670090.2
544,2019-03-21,GDEA,21.36,21.16,21.5,20.6,-0.2,-0.94,490497,10525048.65
545,2019-03-20,GDEA,21.34,21.36,21.58,20.61,0.02,0.09,491961,9944910.79
546,2019-03-19,GDEA,21.07,21.34,21.9,20.5,0.27,1.28,327239,7028358.09
547,2019-03-18,GDEA,21.3,21.07,23.4,20.73,-0.23,-1.08,415750,8598742.55
548,2019-03-15,GDEA,21.52,21.3,21.98,20.8,-0.22,-1.02,16901,360021.78
549,2019-03-14,GDEA,21.45,21.52,21.98,21.5,0.07,0.33,12652,272294.66
550,2019-03-13,GDEA,21.68,21.45,23.8,19.51,-0.23,-1.06,102735,2241111.47
551,2019-03-12,GDEA,20.11,21.68,22.12,20.18,1.57,7.81,61573,1338861.24
552,2019-03-11,GDEA,19.39,20.11,21.33,19.5,0.72,3.71,233261,4362567.43
553,2019-03-08,GDEA,19.32,19.39,21.25,19.21,0.07,0.36,42095,834085.93
554,2019-03-07,GDEA,19.12,19.32,21.03,19.16,0.2,1.05,58818,1185201.76
555,2019-03-06,GDEA,19.11,19.12,21.02,19.01,0.01,0.05,31816,626519.02
556,2019-03-05,GDEA,18.96,19.11,20.84,18.82,0.15,0.79,41795,815292.14
557,2019-03-04,GDEA,20.25,18.96,22.2,18.41,-1.29,-6.37,45372,860277.6
558,2019-03-01,GDEA,19.56,20.25,21.52,20,0.69,3.53,306869,5299065.74
559,2019-02-28,GDEA,19.66,19.56,20.99,19.51,-0.1,-0.51,12120,237057.9
560,2019-02-27,GDEA,19.95,19.66,21.8,19.02,-0.29,-1.45,46636,916767.14
561,2019-02-26,GDEA,20.51,19.95,22.22,19.01,-0.56,-2.73,14103,281393.66
562,2019-02-25,GDEA,20.94,20.51,23,19.5,-0.43,-2.05,20701,424584.6
563,2019-02-22,GDEA,19.5,20.94,21,20.6,1.44,7.38,9800,205249
564,2019-02-21,GDEA,19.99,19.5,19.5,19.5,-0.49,-2.45,172,3354
565,2019-02-20,GDEA,19.7,19.99,19.99,19.99,0.29,1.47,101,2018.99
566,2019-02-19,GDEA,19.43,19.7,19.8,19.68,0.27,1.39,10601,208839.8
567,2019-02-18,GDEA,19.43,19.43,19.59,19.1,0,0,10202,198207.69
568,2019-02-15,GDEA,18.43,19.43,19.6,19.3,1,5.43,11000,213700
569,2019-02-14,GDEA,17.9,18.43,19.28,18.37,0.53,2.96,1602,29521.28
570,2019-02-13,GDEA,17.9,17.9,19.48,19.48,0,0,100,1948
571,2019-02-12,GDEA,17.9,17.9,19.2,19.2,0,0,1,19.2
572,2019-02-11,GDEA,19.16,17.9,19.6,17.86,-1.26,-6.58,71302,1306253.75
573,2019-02-01,GDEA,18.56,19.16,20,18.55,0.6,3.23,10000,191635.02
574,2019-01-31,GDEA,18.6,18.56,18.6,18.4,-0.04,-0.22,158765,2946276
575,2019-01-30,GDEA,18.39,18.6,18.6,18.6,0.21,1.14,154,2864.4
576,2019-01-29,GDEA,18.53,18.39,18.4,18.35,-0.14,-0.76,124678,2293068.8
577,2019-01-28,GDEA,18.54,18.53,18.7,18.5,-0.01,-0.05,11669,216280.9
578,2019-01-25,GDEA,18.57,18.54,18.6,18.5,-0.03,-0.16,4666,86516.14
579,2019-01-24,GDEA,18.54,18.57,18.7,18.55,0.03,0.16,1770,32877
580,2019-01-22,GDEA,19,18.54,18.7,18.5,-0.46,-2.42,48640,901623.04
581,2019-01-21,GDEA,19,19,19,19,0,0,243,4617
582,2019-01-18,GDEA,18.96,19,19.46,19,0.04,0.21,1742,33098.46
583,2019-01-17,GDEA,18.99,18.96,20.5,18.95,-0.03,-0.16,601,11395.5
584,2019-01-16,GDEA,18.9,18.99,19.45,18.9,0.09,0.48,31118,590976.15
585,2019-01-15,GDEA,18.97,18.9,19.28,18.7,-0.07,-0.37,16011,302606.28
586,2019-01-14,GDEA,19.29,18.97,19.5,18.9,-0.32,-1.66,16930,321237.5
587,2019-01-11,GDEA,18.85,19.29,19.6,18.81,0.44,2.33,3698,71334.17
588,2019-01-10,GDEA,18.84,18.85,19.1,18.8,0.01,0.05,10946,206354.8
589,2019-01-09,GDEA,18,18.84,19,18.8,0.84,4.67,1342,25279.8
590,2019-01-08,GDEA,16.36,18,18,14.72,1.64,10.02,570348,3296880.08
591,2019-01-07,GDEA,14.87,16.36,16.36,13.38,1.49,10.02,419487,2344837.04
592,2019-01-04,GDEA,16.52,14.87,18.17,14.87,-1.65,-9.99,198979,2021821.03
593,2019-01-03,GDEA,17.01,16.52,18.71,15.31,-0.49,-2.88,66130,1092412.69
594,2019-01-02,GDEA,18.87,17.01,19.45,16.98,-1.86,-9.86,658140,6591450.89
595,2018-12-28,GDEA,17.66,18.87,19.43,17.51,1.21,6.85,30409,573688.87
596,2018-12-27,GDEA,17.65,17.66,18.55,17.25,0.01,0.06,29300,517323
597,2018-12-26,GDEA,18.56,17.65,18.58,16.7,-0.91,-4.9,7553,133283.55
598,2018-12-25,GDEA,18.04,18.56,18.68,18.4,0.52,2.88,23041,427689.04
