,Unnamed: 0,Date,Trading Index,Open Price,Settlement Price (yuan/ton),Highest Price,Lowest Price,Price Change,Return,Settlement Volume (ton),Turnover (yuan)
1248,1248,2015-11-25,GDEA,14.99,15.3,15.3,15.3,0.31,0.0207,200,3060.0
1247,1247,2015-11-26,GDEA,15.3,15.0,15.0,15.0,-0.3,-0.0196,700,10500.0
1246,1246,2015-11-27,GDEA,15.0,15.0,15.0,15.0,0.0,0.0,100,1500.0
1245,1245,2015-11-30,GDEA,15.0,15.0,15.0,15.0,0.0,0.0,100,1500.0
1244,1244,2015-12-01,GDEA,15.0,15.3,15.3,15.3,0.3,0.02,100,1530.0
1243,1243,2015-12-02,GDEA,15.3,15.0,15.0,15.0,-0.3,-0.0196,300,4500.0
1242,1242,2015-12-11,GDEA,15.0,15.2,15.2,15.2,0.2,0.013300000000000001,300,4560.0
1241,1241,2015-12-17,GDEA,15.2,14.0,14.0,14.0,-1.2,-0.0789,1000,14000.0
1240,1240,2015-12-18,GDEA,14.0,15.1,15.1,15.1,1.1,0.0786,1000,15100.0
1239,1239,2015-12-23,GDEA,15.1,15.45,15.5,14.99,0.35,0.0232,2760,42647.55
1238,1238,2015-12-24,GDEA,15.45,15.76,16.0,14.99,0.31,0.0201,1045,16472.55
1237,1237,2015-12-25,GDEA,15.76,16.2,16.2,16.2,0.44,0.0279,400,6480.0
1236,1236,2015-12-28,GDEA,16.2,16.9,16.9,16.9,0.7,0.0432,500,8450.0
1235,1235,2015-12-29,GDEA,16.9,17.4,17.4,17.4,0.5,0.0296,1000,17400.0
1234,1234,2015-12-30,GDEA,17.4,18.85,19.14,17.99,1.45,0.0833,1615,30435.0
1233,1233,2015-12-31,GDEA,18.85,18.13,18.45,17.0,-0.72,-0.0382,2297,41654.65
1232,1232,2016-01-07,GDEA,18.13,18.45,18.45,18.45,0.32,0.0177,300,5535.0
1231,1231,2016-01-22,GDEA,18.45,16.8,16.8,16.8,-1.65,-0.0894,10,168.0
1230,1230,2016-01-25,GDEA,16.8,16.8,,,0.0,0.0,100000,1200000.0
1229,1229,2016-01-26,GDEA,16.8,16.27,18.0,15.12,-0.53,-0.0315,46830,761748.16
1228,1228,2016-01-27,GDEA,16.27,16.22,17.5,15.0,-0.05,-0.0031,26398,428065.0
1227,1227,2016-01-28,GDEA,16.22,15.21,17.7,14.6,-1.01,-0.06230000000000001,191000,2700000.0
1226,1226,2016-01-29,GDEA,15.21,15.01,16.73,13.8,-0.2,-0.0131,32560,488595.0
1225,1225,2016-02-15,GDEA,15.01,16.5,16.5,16.5,1.49,0.0993,1000,16500.0
1224,1224,2016-02-24,GDEA,16.5,16.38,18.1,16.0,-0.12,-0.0073,222000,2760400.0
1223,1223,2016-02-25,GDEA,16.38,14.75,14.75,14.75,-1.63,-0.09949999999999999,100,1475.0
1222,1222,2016-02-26,GDEA,14.75,14.75,,,0.0,0.0,100000,1180000.0
1221,1221,2016-02-29,GDEA,14.75,15.96,16.23,13.3,1.21,0.08199999999999999,257500,4109750.0
1220,1220,2016-03-02,GDEA,15.96,14.36,14.36,14.36,-1.6,-0.1003,1500,21540.0
1219,1219,2016-03-09,GDEA,14.36,13.3,13.3,13.3,-1.06,-0.0738,15,199.5
1218,1218,2016-03-11,GDEA,13.3,14.43,14.51,14.2,1.13,0.085,710,10247.0
1217,1217,2016-03-14,GDEA,14.43,15.2,15.2,15.2,0.77,0.0534,200,3040.0
1216,1216,2016-03-15,GDEA,15.2,15.08,15.1,13.97,-0.12,-0.0079,51,768.97
1215,1215,2016-03-16,GDEA,15.08,15.98,16.0,13.99,0.9,0.059699999999999996,605,9669.95
1214,1214,2016-03-22,GDEA,15.98,16.01,17.26,16.0,0.03,0.0019,292608,4685760.0
1213,1213,2016-03-24,GDEA,16.01,16.2,16.8,14.41,0.19,0.011899999999999999,280400,3404481.0
1212,1212,2016-03-29,GDEA,16.2,16.4,16.4,14.58,0.2,0.0123,280010,4592145.8
1211,1211,2016-03-30,GDEA,16.4,15.81,17.5,14.76,-0.59,-0.036000000000000004,13,205.58
1210,1210,2016-03-31,GDEA,15.81,14.23,14.23,14.23,-1.58,-0.0999,400,5692.0
1209,1209,2016-04-01,GDEA,14.23,14.31,14.5,12.81,0.08,0.005600000000000001,1222,17487.78
1208,1208,2016-04-06,GDEA,14.31,12.99,12.99,12.99,-1.32,-0.0922,1060,13769.4
1207,1207,2016-04-07,GDEA,12.99,13.55,14.29,12.49,0.56,0.0431,85,1151.7
1206,1206,2016-04-08,GDEA,13.55,14.23,14.5,12.2,0.68,0.050199999999999995,345,4910.5
1205,1205,2016-04-11,GDEA,14.23,13.48,15.58,12.81,-0.75,-0.0527,5795,78097.1
1204,1204,2016-04-12,GDEA,13.48,12.26,12.5,12.13,-1.22,-0.09050000000000001,7850,96275.0
1203,1203,2016-04-13,GDEA,12.26,13.49,13.49,13.49,1.23,0.1003,702,9469.98
1202,1202,2016-04-14,GDEA,13.49,14.75,14.75,14.75,1.26,0.0934,1000,14750.0
1201,1201,2016-04-15,GDEA,14.75,16.2,16.2,16.2,1.45,0.0983,400,6480.0
1200,1200,2016-04-18,GDEA,16.2,14.58,14.58,14.58,-1.62,-0.1,200,2916.0
1199,1199,2016-04-19,GDEA,14.58,13.92,15.9,13.12,-0.66,-0.0453,519,7223.5
1198,1198,2016-04-20,GDEA,13.92,13.1,15.0,12.53,-0.82,-0.0589,306,4009.55
1197,1197,2016-04-21,GDEA,13.1,11.88,14.34,11.79,-1.22,-0.0931,31375,372592.0
1196,1196,2016-04-22,GDEA,11.88,11.57,12.98,10.69,-0.31,-0.026099999999999998,101302,1015064.59
1195,1195,2016-04-25,GDEA,11.57,12.28,12.73,10.41,0.71,0.061399999999999996,1348,16552.2
1194,1194,2016-04-26,GDEA,12.28,12.09,13.45,11.05,-0.19,-0.015500000000000002,15882,192021.95
1193,1193,2016-04-27,GDEA,12.09,11.67,13.3,10.88,-0.42,-0.0347,8511,99303.94
1192,1192,2016-04-28,GDEA,11.67,11.0,11.19,11.0,-0.67,-0.05740000000000001,9106,100174.36
1191,1191,2016-04-29,GDEA,11.0,11.89,11.99,11.79,0.89,0.0809,20278,241118.4
1190,1190,2016-05-03,GDEA,11.89,12.96,13.05,10.7,1.07,0.09,36233,469473.1
1189,1189,2016-05-04,GDEA,12.96,14.23,14.25,11.66,1.27,0.098,2774,39482.88
1188,1188,2016-05-05,GDEA,14.23,15.5,15.5,15.5,1.27,0.0892,557,8633.5
1187,1187,2016-05-09,GDEA,15.5,16.04,16.2,13.95,0.54,0.0348,2100,33682.5
1186,1186,2016-05-10,GDEA,16.04,16.2,16.2,16.2,0.16,0.01,907,14693.4
1185,1185,2016-05-11,GDEA,16.2,14.58,14.58,14.58,-1.62,-0.1,2,29.16
1184,1184,2016-05-12,GDEA,14.58,14.32,16.0,14.3,-0.26,-0.0178,120428,1602288.0
1183,1183,2016-05-13,GDEA,14.32,15.6,15.6,15.6,1.28,0.0894,300985,3881366.0
1182,1182,2016-05-16,GDEA,15.6,16.01,16.2,14.04,0.41,0.0263,101130,1648090.0
1181,1181,2016-05-18,GDEA,16.01,15.0,15.0,14.41,-1.01,-0.0631,250012,3900174.1
1180,1180,2016-05-19,GDEA,15.0,15.65,15.7,13.5,0.65,0.0433,150210,1578286.0
1179,1179,2016-05-20,GDEA,15.65,15.65,,,0.0,0.0,200000,2192000.0
1178,1178,2016-05-23,GDEA,15.65,15.65,,,0.0,0.0,400000,5400000.0
1177,1177,2016-05-24,GDEA,15.65,14.5,14.5,14.09,-1.15,-0.0735,347610,3871040.9
1176,1176,2016-05-25,GDEA,14.5,15.5,15.5,15.5,1.0,0.069,465309,6169493.5
1175,1175,2016-05-27,GDEA,15.5,16.2,16.2,16.2,0.7,0.0452,459,7435.8
1174,1174,2016-05-30,GDEA,16.2,16.2,,,0.0,0.0,170802,2562030.0
1173,1173,2016-05-31,GDEA,16.2,14.58,14.58,14.58,-1.62,-0.1,400006,5976087.48
1172,1172,2016-06-01,GDEA,14.58,14.58,,,0.0,0.0,217076,3129293.88
1171,1171,2016-06-02,GDEA,14.58,14.66,16.04,13.12,0.08,0.0055000000000000005,666975,8118887.04
1170,1170,2016-06-03,GDEA,14.66,14.66,,,0.0,0.0,703589,8615326.17
1169,1169,2016-06-06,GDEA,14.66,13.19,13.19,13.19,-1.47,-0.1003,333400,3980297.0
1168,1168,2016-06-07,GDEA,13.19,11.87,11.87,11.87,-1.32,-0.1001,500,5935.0
1167,1167,2016-06-08,GDEA,11.87,10.74,13.05,10.68,-1.13,-0.09519999999999999,1035440,11568280.71
1166,1166,2016-06-12,GDEA,10.74,11.54,11.81,9.67,0.8,0.0745,111372,1285267.27
1165,1165,2016-06-13,GDEA,11.54,12.07,12.69,10.88,0.53,0.045899999999999996,259538,3132460.13
1164,1164,2016-06-14,GDEA,12.07,12.98,13.28,11.01,0.91,0.07540000000000001,136248,1768045.16
1163,1163,2016-06-15,GDEA,12.98,13.0,14.25,11.68,0.02,0.0015,278620,3447558.18
1162,1162,2016-06-16,GDEA,13.0,12.86,14.3,11.7,-0.14,-0.0108,274188,3444608.05
1161,1161,2016-06-17,GDEA,12.86,12.7,14.15,11.57,-0.16,-0.0124,108971,1384134.4
1160,1160,2016-06-18,GDEA,12.7,12.37,13.97,11.43,-0.33,-0.026000000000000002,71327,882175.19
1159,1159,2016-06-19,GDEA,12.37,12.68,13.61,11.13,0.31,0.025099999999999997,84364,1070061.64
1158,1158,2016-06-20,GDEA,12.68,11.74,13.0,11.41,-0.94,-0.0741,177666,2341944.98
1157,1157,2016-06-21,GDEA,11.74,11.47,12.91,10.57,-0.27,-0.023,1670,19151.84
1156,1156,2016-06-22,GDEA,11.47,11.0,12.62,10.32,-0.47,-0.040999999999999995,24118,265355.76
1155,1155,2016-06-23,GDEA,11.0,10.36,11.38,9.9,-0.64,-0.0582,13,134.62
1154,1154,2016-06-24,GDEA,10.36,9.32,9.32,9.32,-1.04,-0.10039999999999999,101,941.32
1153,1153,2016-06-27,GDEA,9.32,9.43,10.25,8.39,0.11,0.0118,13117,123744.39
1152,1152,2016-06-28,GDEA,9.43,8.6,10.37,8.49,-0.83,-0.08800000000000001,79038,772422.18
1151,1151,2016-06-29,GDEA,8.6,9.1,9.1,7.76,0.5,0.0581,802,7296.16
1150,1150,2016-06-30,GDEA,9.1,8.76,9.45,8.3,-0.34,-0.0374,38418,336586.85
1149,1149,2016-07-01,GDEA,8.76,8.1,8.1,8.1,-0.66,-0.0753,1,8.1
1148,1148,2016-07-04,GDEA,8.1,8.29,8.3,7.29,0.19,0.0235,70293,531783.73
1147,1147,2016-07-06,GDEA,8.29,8.29,,,0.0,0.0,33724,286654.0
1146,1146,2016-07-07,GDEA,8.29,9.09,9.1,9.0,0.8,0.0965,110,1000.0
1145,1145,2016-07-08,GDEA,9.09,9.79,10.0,8.18,0.7,0.077,201,1967.18
1144,1144,2016-07-11,GDEA,9.79,10.77,10.77,10.77,0.98,0.1001,100,1077.0
1143,1143,2016-07-12,GDEA,10.77,10.1,10.1,10.1,-0.67,-0.0622,500,5050.0
1142,1142,2016-07-13,GDEA,10.1,10.5,10.5,10.5,0.4,0.0396,3000,31500.0
1141,1141,2016-07-14,GDEA,10.5,10.0,10.55,9.45,-0.5,-0.047599999999999996,2000,20000.0
1140,1140,2016-07-18,GDEA,10.0,10.5,10.5,10.5,0.5,0.05,1000,10500.0
1139,1139,2016-07-19,GDEA,10.5,11.3,11.55,11.1,0.8,0.0762,69270,696330.0
1138,1138,2016-07-20,GDEA,11.3,11.5,11.5,11.5,0.2,0.0177,1000,11500.0
1137,1137,2016-07-21,GDEA,11.5,11.5,11.5,11.5,0.0,0.0,1,11.5
1136,1136,2016-07-25,GDEA,11.5,10.41,11.5,10.35,-1.09,-0.09480000000000001,1558,16214.15
1135,1135,2016-07-26,GDEA,10.41,9.94,9.95,9.9,-0.47,-0.0451,1402000,20935875.0
1134,1134,2016-07-27,GDEA,9.94,9.0,9.0,9.0,-0.94,-0.09460000000000002,55000,495000.0
1133,1133,2016-07-28,GDEA,9.0,8.19,8.25,8.1,-0.81,-0.09,61300,502235.0
1132,1132,2016-08-01,GDEA,8.19,8.8,9.0,8.15,0.61,0.0745,53800,473640.0
1131,1131,2016-08-03,GDEA,8.8,9.68,9.68,9.68,0.88,0.1,10,96.8
1130,1130,2016-08-04,GDEA,9.68,10.65,10.65,10.65,0.97,0.1002,1000,10650.0
1129,1129,2016-08-05,GDEA,10.65,10.65,,,0.0,0.0,100000,1000000.0
1128,1128,2016-08-08,GDEA,10.65,11.4,11.4,11.4,0.75,0.0704,1000,11400.0
1127,1127,2016-08-10,GDEA,11.4,11.4,11.4,11.4,0.0,0.0,100544,1056201.6
1126,1126,2016-08-11,GDEA,11.4,10.8,11.3,10.3,-0.6,-0.0526,10000,108000.0
1125,1125,2016-08-12,GDEA,10.8,11.34,11.6,9.8,0.54,0.05,37190,421670.0
1124,1124,2016-08-15,GDEA,11.34,11.88,11.88,11.88,0.54,0.047599999999999996,150500,1580940.0
1123,1123,2016-08-18,GDEA,11.88,10.93,11.15,10.7,-0.95,-0.08,3002,32816.2
1122,1122,2016-08-19,GDEA,10.93,11.89,12.0,9.85,0.96,0.08779999999999999,1060,12598.5
1121,1121,2016-08-22,GDEA,11.89,12.85,12.88,12.85,0.96,0.08070000000000001,501,6437.88
1120,1120,2016-08-23,GDEA,12.85,13.1,13.1,13.1,0.25,0.0195,100300,1003930.0
1119,1119,2016-08-24,GDEA,13.1,14.3,14.3,14.3,1.2,0.0916,2800,40040.0
1118,1118,2016-08-26,GDEA,14.3,15.2,15.2,13.4,0.9,0.0629,17011,258549.0
1117,1117,2016-08-29,GDEA,15.2,14.46,14.5,13.68,-0.74,-0.0487,850,12292.4
1116,1116,2016-08-30,GDEA,14.46,14.05,15.0,13.01,-0.41,-0.028399999999999998,661420,7183519.2
1115,1115,2016-08-31,GDEA,14.05,15.16,15.2,12.65,1.11,0.079,551830,5887739.5
1114,1114,2016-09-01,GDEA,15.16,15.5,15.5,15.5,0.34,0.022400000000000003,500,7750.0
1113,1113,2016-09-02,GDEA,15.5,15.58,15.6,13.95,0.08,0.005200000000000001,100,1558.35
1112,1112,2016-09-05,GDEA,15.58,14.53,17.1,14.02,-1.05,-0.0674,164756,1894712.2
1111,1111,2016-09-06,GDEA,14.53,15.49,15.5,13.95,0.96,0.0661,166060,1923152.0
1110,1110,2016-09-07,GDEA,15.49,15.49,,,0.0,0.0,164750,1894625.0
1109,1109,2016-09-08,GDEA,15.49,15.49,,,0.0,0.0,164750,1902862.5
1108,1108,2016-09-13,GDEA,15.49,13.94,13.94,13.94,-1.55,-0.1001,10,139.4
1107,1107,2016-09-14,GDEA,13.94,14.22,15.3,12.55,0.28,0.0201,510,7250.25
1106,1106,2016-09-19,GDEA,14.22,15.04,15.5,12.8,0.82,0.057699999999999994,362,5443.6
1105,1105,2016-09-21,GDEA,15.04,13.54,13.54,13.54,-1.5,-0.09970000000000001,10,135.4
1104,1104,2016-09-22,GDEA,13.54,12.54,14.7,12.19,-1.0,-0.0739,4307,54008.33
1103,1103,2016-09-23,GDEA,12.54,11.32,13.79,11.29,-1.22,-0.09730000000000001,182149,2061996.71
1102,1102,2016-09-26,GDEA,11.32,12.04,12.4,10.19,0.72,0.0636,360,4333.61
1101,1101,2016-09-27,GDEA,12.04,11.42,11.45,10.84,-0.62,-0.051500000000000004,190505,2175179.2
1100,1100,2016-09-28,GDEA,11.42,11.45,11.5,10.28,0.03,0.0026000000000000003,189009,2163232.7
1099,1099,2016-09-30,GDEA,11.45,10.31,10.31,10.31,-1.14,-0.09960000000000001,40,412.4
1098,1098,2016-10-10,GDEA,10.31,9.8,9.8,9.8,-0.51,-0.0495,2700,26460.0
1097,1097,2016-10-11,GDEA,9.8,10.68,10.7,9.0,0.88,0.0898,300,3204.9
1096,1096,2016-10-12,GDEA,10.68,10.31,10.35,10.3,-0.37,-0.0346,2387,24601.1
1095,1095,2016-10-13,GDEA,10.31,11.3,11.3,11.3,0.99,0.096,1905,21526.5
1094,1094,2016-10-14,GDEA,11.3,10.17,10.18,10.17,-1.13,-0.1,1050,10679.0
1093,1093,2016-10-17,GDEA,10.17,11.0,11.0,11.0,0.83,0.0816,100,1100.0
1092,1092,2016-10-18,GDEA,11.0,11.3,12.1,11.3,0.3,0.0273,235520,2661388.0
1091,1091,2016-10-19,GDEA,11.3,12.17,12.43,10.17,0.87,0.077,9800,119276.0
1090,1090,2016-10-20,GDEA,12.17,11.7,11.7,10.95,-0.47,-0.0386,62084,726327.3
1089,1089,2016-10-21,GDEA,11.7,10.53,10.53,10.53,-1.17,-0.1,10,105.3
1088,1088,2016-10-24,GDEA,10.53,10.46,10.8,9.8,-0.07,-0.006600000000000001,241,2520.8
1087,1087,2016-10-25,GDEA,10.46,10.65,11.5,10.5,0.19,0.0182,3417,36378.5
1086,1086,2016-10-26,GDEA,10.65,10.86,11.7,10.75,0.21,0.0197,299501,3450166.0
1085,1085,2016-10-27,GDEA,10.86,10.7,11.0,10.49,-0.16,-0.0147,689129,7515269.9
1084,1084,2016-10-28,GDEA,10.7,11.7,11.7,11.7,1.0,0.0935,501,5861.7
1083,1083,2016-10-31,GDEA,11.7,10.53,10.53,10.53,-1.17,-0.1,304,3201.12
1082,1082,2016-11-01,GDEA,10.53,9.8,9.8,9.8,-0.73,-0.0693,1,9.8
1081,1081,2016-11-02,GDEA,9.8,10.73,10.78,10.58,0.93,0.0949,219808,2966300.0
1080,1080,2016-11-03,GDEA,10.73,11.5,11.5,11.5,0.77,0.0718,300,3450.0
1079,1079,2016-11-04,GDEA,11.5,12.06,12.5,10.35,0.56,0.0487,25118,302971.3
1078,1078,2016-11-07,GDEA,12.06,13.2,13.2,13.2,1.14,0.0945,400,5280.0
1077,1077,2016-11-08,GDEA,13.2,12.44,13.5,11.88,-0.76,-0.0576,3146,39130.48
1076,1076,2016-11-10,GDEA,12.44,11.2,11.2,11.2,-1.24,-0.09970000000000001,1180,13216.0
1075,1075,2016-11-11,GDEA,11.2,11.33,12.3,10.3,0.13,0.0116,9191,104124.08
1074,1074,2016-11-14,GDEA,11.33,10.89,12.45,10.2,-0.44,-0.0388,11364,123809.3
1073,1073,2016-11-15,GDEA,10.89,11.9,11.9,11.9,1.01,0.09269999999999999,120,1428.0
1072,1072,2016-11-16,GDEA,11.9,10.79,13.0,10.71,-1.11,-0.09330000000000001,205602,2110455.42
1071,1071,2016-11-17,GDEA,10.79,10.49,10.6,10.2,-0.3,-0.0278,11200,117472.0
1070,1070,2016-11-18,GDEA,10.49,10.6,10.89,10.2,0.11,0.0105,2802,29693.4
1069,1069,2016-11-21,GDEA,10.6,10.13,10.99,9.8,-0.47,-0.0443,29850,302452.0
1068,1068,2016-11-22,GDEA,10.13,10.26,11.14,10.05,0.13,0.0128,62,636.18
1067,1067,2016-11-23,GDEA,10.26,10.62,11.0,10.1,0.36,0.0351,184981,1965390.1
1066,1066,2016-11-24,GDEA,10.62,10.88,11.68,10.4,0.26,0.0245,4100,44610.0
1065,1065,2016-11-25,GDEA,10.88,11.21,11.97,11.0,0.33,0.030299999999999997,104208,1117188.97
1064,1064,2016-11-28,GDEA,11.21,11.33,12.3,10.7,0.12,0.010700000000000001,203,2299.3
1063,1063,2016-11-29,GDEA,11.33,12.45,12.46,12.42,1.12,0.0989,100020,1020249.01
1062,1062,2016-11-30,GDEA,12.45,13.67,13.7,12.45,1.22,0.098,126,1722.7
1061,1061,2016-12-01,GDEA,13.67,13.73,13.8,12.3,0.06,0.0044,210,2883.0
1060,1060,2016-12-02,GDEA,13.73,15.0,15.0,15.0,1.27,0.0925,100002,1070030.0
1059,1059,2016-12-05,GDEA,15.0,14.0,16.5,13.5,-1.0,-0.0667,3068,42942.0
1058,1058,2016-12-06,GDEA,14.0,12.6,15.0,12.6,-1.4,-0.1,101800,1282920.0
1057,1057,2016-12-07,GDEA,12.6,12.59,13.78,12.5,-0.01,-0.0008,16211,204028.88
1056,1056,2016-12-08,GDEA,12.59,11.56,13.78,11.5,-1.03,-0.0818,116600,1170495.0
1055,1055,2016-12-09,GDEA,11.56,11.25,12.72,10.5,-0.31,-0.0268,98305,1105844.2
1054,1054,2016-12-12,GDEA,11.25,12.3,12.3,12.3,1.05,0.09330000000000001,130000,1599000.0
1053,1053,2016-12-13,GDEA,12.3,11.2,11.2,11.2,-1.1,-0.0894,1500,16800.0
1052,1052,2016-12-14,GDEA,11.2,10.88,10.88,10.88,-0.32,-0.0286,1800,19584.0
1051,1051,2016-12-15,GDEA,10.88,11.31,11.9,11.02,0.43,0.0395,300,3394.0
1050,1050,2016-12-16,GDEA,11.31,11.82,12.44,11.0,0.51,0.0451,3202,37847.88
1049,1049,2016-12-19,GDEA,11.82,12.05,13.0,11.0,0.23,0.0195,3800,45800.0
1048,1048,2016-12-20,GDEA,12.05,12.06,13.26,10.85,0.01,0.0008,128517,1624009.45
1047,1047,2016-12-21,GDEA,12.06,12.44,13.27,11.0,0.38,0.0315,9501,118233.0
1046,1046,2016-12-22,GDEA,12.44,12.31,13.68,11.3,-0.13,-0.0105,30803,379071.04
1045,1045,2016-12-23,GDEA,12.31,12.49,13.52,11.4,0.18,0.0146,3712999,47519182.4
1044,1044,2016-12-26,GDEA,12.49,13.74,13.74,13.74,1.25,0.1001,257750,2562010.0
1043,1043,2016-12-27,GDEA,13.74,14.61,15.11,14.6,0.87,0.0633,181105,2311657.89
1042,1042,2016-12-28,GDEA,14.61,13.34,15.94,13.15,-1.27,-0.08689999999999999,145084,1934933.3
1041,1041,2016-12-29,GDEA,13.34,13.78,14.67,12.3,0.44,0.033,532406,6986344.8
1040,1040,2016-12-30,GDEA,13.78,14.27,15.1,13.0,0.49,0.0356,213201,2758333.0
1039,1039,2017-01-03,GDEA,14.27,15.27,15.5,13.7,1.0,0.0701,220923,3373793.96
1038,1038,2017-01-04,GDEA,15.27,15.93,16.4,14.9,0.66,0.0432,9619,153270.6
1037,1037,2017-01-05,GDEA,15.93,16.59,17.52,15.8,0.66,0.0414,104803,1739044.57
1036,1036,2017-01-06,GDEA,16.59,17.08,18.0,15.2,0.49,0.029500000000000002,107452,1835529.47
1035,1035,2017-01-09,GDEA,17.08,17.73,18.25,15.5,0.65,0.0381,153490,2721260.65
1034,1034,2017-01-10,GDEA,17.73,17.75,19.48,16.0,0.02,0.0011,203692,3615731.76
1033,1033,2017-01-11,GDEA,17.75,18.26,19.45,17.5,0.51,0.028700000000000003,244595,3377621.65
1032,1032,2017-01-12,GDEA,18.26,17.65,20.08,17.5,-0.61,-0.0334,265213,4516570.66
1031,1031,2017-01-13,GDEA,17.65,18.29,19.4,17.5,0.64,0.0363,178732,2175619.25
1030,1030,2017-01-16,GDEA,18.29,18.1,19.98,17.5,-0.19,-0.010400000000000001,50688,917221.9
1029,1029,2017-01-17,GDEA,18.1,16.52,18.45,16.3,-1.58,-0.0873,51663,853595.33
1028,1028,2017-01-18,GDEA,16.52,18.08,18.12,17.5,1.56,0.0944,15352,277572.96
1027,1027,2017-01-19,GDEA,18.08,17.81,19.5,16.8,-0.27,-0.0149,112571,1399209.84
1026,1026,2017-01-20,GDEA,17.81,18.36,18.88,16.5,0.55,0.0309,13397,245974.7
1025,1025,2017-01-23,GDEA,18.36,17.89,18.0,16.58,-0.47,-0.0256,333789,6126870.94
1024,1024,2017-01-24,GDEA,17.89,17.64,17.98,16.59,-0.25,-0.013999999999999999,11969,211081.76
1023,1023,2017-01-25,GDEA,17.64,17.77,17.85,17.0,0.13,0.0074,5576,99089.6
1022,1022,2017-01-26,GDEA,17.77,17.77,,,0.0,0.0,150000,1650000.0
1021,1021,2017-02-03,GDEA,17.77,18.0,18.0,18.0,0.23,0.0129,100,1800.0
1020,1020,2017-02-06,GDEA,18.0,16.3,16.8,16.2,-1.7,-0.0944,18827,306966.5
1019,1019,2017-02-07,GDEA,16.3,15.3,16.4,14.67,-1.0,-0.0613,21836,334068.51
1018,1018,2017-02-08,GDEA,15.3,13.83,15.0,13.77,-1.47,-0.09609999999999999,31934,441645.99
1017,1017,2017-02-09,GDEA,13.83,12.87,13.48,12.75,-0.96,-0.0694,55905,719233.26
1016,1016,2017-02-10,GDEA,12.87,13.34,14.0,12.7,0.47,0.0365,314565,4103268.48
1015,1015,2017-02-13,GDEA,13.34,13.64,14.67,13.35,0.3,0.0225,4509,61499.37
1014,1014,2017-02-14,GDEA,13.64,14.02,14.95,13.88,0.38,0.0279,1719,24092.05
1013,1013,2017-02-15,GDEA,14.02,15.25,15.4,15.0,1.23,0.0877,306,4667.2
1012,1012,2017-02-16,GDEA,15.25,15.2,16.75,15.0,-0.05,-0.0033000000000000004,10407,158230.56
1011,1011,2017-02-17,GDEA,15.2,14.96,15.2,14.51,-0.24,-0.0158,1338,20022.2
1010,1010,2017-02-20,GDEA,14.96,14.91,15.0,14.9,-0.05,-0.0033000000000000004,330,4919.0
1009,1009,2017-02-21,GDEA,14.91,14.86,15.79,14.5,-0.05,-0.0034000000000000002,2989,44423.13
1008,1008,2017-02-22,GDEA,14.86,14.27,15.99,14.0,-0.59,-0.039700000000000006,1860,26544.5
1007,1007,2017-02-23,GDEA,14.27,14.81,15.0,14.81,0.54,0.0378,30338,449355.0
1006,1006,2017-02-24,GDEA,14.81,14.7,15.0,14.7,-0.11,-0.0074,10025,147375.0
1005,1005,2017-02-27,GDEA,14.7,14.7,14.7,14.7,0.0,0.0,287,4218.9
1004,1004,2017-02-28,GDEA,14.7,14.63,15.0,14.6,-0.07,-0.0048,5803,84895.0
1003,1003,2017-03-01,GDEA,14.63,15.0,15.3,15.0,0.37,0.0253,532,7980.6
1002,1002,2017-03-02,GDEA,15.0,15.3,15.49,15.29,0.3,0.02,609,9317.01
1001,1001,2017-03-03,GDEA,15.3,15.07,15.6,15.06,-0.23,-0.015,19860,299193.9
1000,1000,2017-03-06,GDEA,15.07,15.02,15.05,15.0,-0.05,-0.0033000000000000004,2421,36355.0
999,999,2017-03-07,GDEA,15.02,15.09,15.38,14.9,0.07,0.0047,1932,29162.6
998,998,2017-03-08,GDEA,15.09,14.99,16.6,14.99,-0.1,-0.006600000000000001,2866,42971.6
997,997,2017-03-09,GDEA,14.99,15.07,16.45,13.5,0.08,0.0053,6600,99475.0
996,996,2017-03-10,GDEA,15.07,14.65,15.68,13.62,-0.42,-0.0279,8773,128480.72
995,995,2017-03-13,GDEA,14.65,14.84,16.1,13.2,0.19,0.013000000000000001,108300,1613187.0
994,994,2017-03-14,GDEA,14.84,14.83,15.8,14.81,-0.01,-0.0007000000000000001,2350,34853.0
993,993,2017-03-15,GDEA,14.83,13.62,15.99,13.43,-1.21,-0.0816,22948,312511.84
992,992,2017-03-16,GDEA,13.62,14.98,14.98,14.9,1.36,0.0999,1600,23960.0
991,991,2017-03-17,GDEA,14.98,15.51,15.8,15.1,0.53,0.0354,210430,2106669.8
990,990,2017-03-20,GDEA,15.51,15.26,15.59,14.81,-0.25,-0.0161,166219,2462873.37
989,989,2017-03-21,GDEA,15.26,15.54,16.04,14.91,0.28,0.0183,9628,149572.23
988,988,2017-03-22,GDEA,15.54,15.31,16.87,14.01,-0.23,-0.0148,20698,316874.87
987,987,2017-03-23,GDEA,15.31,15.69,15.84,15.02,0.38,0.0248,381,5977.32
986,986,2017-03-24,GDEA,15.69,15.55,16.38,15.2,-0.14,-0.0089,133644,1723117.46
985,985,2017-03-27,GDEA,15.55,15.63,16.5,15.2,0.08,0.0051,161848,2529818.34
984,984,2017-03-28,GDEA,15.63,15.72,17.0,15.1,0.09,0.0058,7600,119477.5
983,983,2017-03-29,GDEA,15.72,15.54,16.79,15.06,-0.18,-0.0115,32264,501226.81
